StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
29,04,Missouri,White,"3,865    ","2,600    ",67.3    ,"2,485    ",64.3    ,115    ,4.4    
29,05,Missouri,"White, men","1,866    ","1,385    ",74.2    ,"1,324    ",71.0    ,61    ,4.4    
29,06,Missouri,"White, women","1,999    ","1,215    ",60.8    ,"1,161    ",58.1    ,54    ,4.5    
29,07,Missouri,Black or African American,464    ,323    ,69.7    ,279    ,60.1    ,45    ,13.8    
29,08,Missouri,"Black or African American, men",203    ,140    ,69.1    ,121    ,59.5    ,20    ,14.0    
29,09,Missouri,"Black or African American, women",261    ,183    ,70.1    ,158    ,60.5    ,25    ,13.6    
29,13,Missouri,Hispanic or Latino ethnicity,117    ,91    ,77.9    ,88    ,74.9    ,3    ,3.8    
29,14,Missouri,"Hispanic or Latino ethnicity, men",66    ,58    ,87.6    ,57    ,85.5    ,1    ,2.4    
29,16,Missouri,"Married men, spouse present","1,222    ",933    ,76.3    ,904    ,74.0    ,28    ,3.0    
29,17,Missouri,"Married women, spouse present","1,175    ",750    ,63.8    ,727    ,61.9    ,22    ,3.0    
29,18,Missouri,Women who maintain families,269    ,196    ,72.8    ,178    ,65.9    ,19    ,9.5    
29,19,Missouri,"Total, 16 to 19 years",327    ,169    ,51.6    ,142    ,43.4    ,27    ,16.0    
29,20,Missouri,"Total, 20 to 24 years",385    ,319    ,82.7    ,283    ,73.3    ,36    ,11.4    
29,21,Missouri,"Total, 25 to 34 years",770    ,658    ,85.5    ,625    ,81.2    ,34    ,5.1    
29,22,Missouri,"Total, 35 to 44 years",814    ,696    ,85.5    ,672    ,82.5    ,24    ,3.5    
29,23,Missouri,"Total, 45 to 54 years",859    ,700    ,81.4    ,673    ,78.4    ,26    ,3.7    
29,24,Missouri,"Total, 55 to 64 years",572    ,373    ,65.2    ,358    ,62.7    ,14    ,3.8    
29,25,Missouri,"Total, 65 years and over",753    ,106    ,14.1    ,102    ,13.6    ,3    ,3.2    
29,26,Missouri,"Men, 16 to 19 years",161    ,84    ,52.6    ,67    ,41.9    ,17    ,20.5    
29,27,Missouri,"Men, 20 to 24 years",206    ,180    ,87.6    ,163    ,79.5    ,17    ,9.3    
29,28,Missouri,"Men, 25 to 34 years",361    ,337    ,93.2    ,319    ,88.4    ,17    ,5.2    
29,29,Missouri,"Men, 35 to 44 years",406    ,371    ,91.4    ,359    ,88.5    ,12    ,3.2    
29,30,Missouri,"Men, 45 to 54 years",426    ,361    ,84.8    ,350    ,82.3    ,11    ,2.9    
29,31,Missouri,"Men, 55 to 64 years",273    ,194    ,71.0    ,186    ,68.0    ,8    ,4.1    
29,32,Missouri,"Men, 65 years and over",316    ,55    ,17.3    ,53    ,16.8    ,2    ,2.8    
29,33,Missouri,"Women, 16 to 19 years",166    ,84    ,50.7    ,75    ,44.8    ,10    ,11.6    
29,34,Missouri,"Women, 20 to 24 years",180    ,139    ,77.1    ,119    ,66.2    ,20    ,14.1    
29,35,Missouri,"Women, 25 to 34 years",408    ,322    ,78.7    ,305    ,74.8    ,16    ,5.1    
29,36,Missouri,"Women, 35 to 44 years",408    ,324    ,79.5    ,312    ,76.6    ,12    ,3.7    
29,37,Missouri,"Women, 45 to 54 years",433    ,339    ,78.2    ,323    ,74.5    ,16    ,4.6    
29,38,Missouri,"Women, 55 to 64 years",298    ,179    ,60.0    ,173    ,57.8    ,6    ,3.5    
29,39,Missouri,"Women, 65 years and over",437    ,51    ,11.7    ,49    ,11.3    ,2    ,3.7    
29,40,Missouri,"White, 16 to 19 years",276    ,146    ,52.8    ,126    ,45.8    ,19    ,13.4    
29,41,Missouri,"White, 20 to 24 years",315    ,262    ,83.3    ,237    ,75.3    ,25    ,9.5    
29,42,Missouri,"White, 25 to 34 years",639    ,549    ,86.0    ,528    ,82.7    ,21    ,3.9    
29,43,Missouri,"White, 35 to 44 years",702    ,605    ,86.1    ,587    ,83.5    ,18    ,3.0    
29,44,Missouri,"White, 45 to 54 years",741    ,609    ,82.2    ,592    ,79.9    ,17    ,2.8    
29,45,Missouri,"White, 55 to 64 years",511    ,334    ,65.4    ,323    ,63.2    ,11    ,3.4    
29,46,Missouri,"White, 65 years and over",682    ,95    ,14.0    ,92    ,13.5    ,3    ,3.0    
29,48,Missouri,"Black or African American, 20 to 24 years",60    ,50    ,83.0    ,38    ,63.9    ,11    ,23.1    
29,49,Missouri,"Black or African American, 25 to 34 years",86    ,75    ,87.9    ,66    ,76.9    ,9    ,12.5    
29,50,Missouri,"Black or African American, 35 to 44 years",85    ,71    ,83.9    ,66    ,77.9    ,5    ,7.2    
29,51,Missouri,"Black or African American, 45 to 54 years",95    ,74    ,77.8    ,65    ,68.9    ,9    ,11.5    
30,01,Montana,Total,741    ,499    ,67.2    ,476    ,64.3    ,22    ,4.4    
30,02,Montana,Men,366    ,266    ,72.8    ,254    ,69.4    ,12    ,4.6    
30,03,Montana,Women,376    ,233    ,61.9    ,223    ,59.2    ,10    ,4.2    
30,04,Montana,White,693    ,467    ,67.4    ,449    ,64.8    ,18    ,3.8    
30,05,Montana,"White, men",339    ,248    ,73.2    ,239    ,70.4    ,9    ,3.8    
30,06,Montana,"White, women",354    ,219    ,61.9    ,210    ,59.5    ,9    ,3.9    
30,13,Montana,Hispanic or Latino ethnicity,16    ,11    ,71.8    ,11    ,67.3    ,1    ,6.3    
30,16,Montana,"Married men, spouse present",205    ,154    ,75.1    ,150    ,73.2    ,4    ,2.6    
30,17,Montana,"Married women, spouse present",202    ,128    ,63.3    ,125    ,61.8    ,3    ,2.4    
30,18,Montana,Women who maintain families,30    ,22    ,74.7    ,20    ,67.3    ,2    ,9.8    
30,19,Montana,"Total, 16 to 19 years",61    ,32    ,52.3    ,28    ,46.1    ,4    ,11.9    
30,20,Montana,"Total, 20 to 24 years",65    ,53    ,82.5    ,48    ,75.0    ,5    ,9.1    
30,21,Montana,"Total, 25 to 34 years",109    ,96    ,88.4    ,92    ,84.8    ,4    ,4.1    
30,22,Montana,"Total, 35 to 44 years",119    ,104    ,87.1    ,101    ,84.3    ,3    ,3.3    
30,23,Montana,"Total, 45 to 54 years",144    ,121    ,84.2    ,117    ,81.7    ,4    ,3.1    
30,24,Montana,"Total, 55 to 64 years",116    ,72    ,62.7    ,71    ,61.1    ,2    ,2.5    
30,25,Montana,"Total, 65 years and over",129    ,20    ,15.4    ,19    ,14.9    ,1    ,2.9    
30,26,Montana,"Men, 16 to 19 years",29    ,13    ,46.5    ,12    ,40.7    ,2    ,12.5    
30,27,Montana,"Men, 20 to 24 years",31    ,27    ,88.1    ,25    ,79.1    ,3    ,10.2    
30,28,Montana,"Men, 25 to 34 years",59    ,56    ,95.2    ,53    ,90.3    ,3    ,5.1    
30,29,Montana,"Men, 35 to 44 years",59    ,54    ,91.9    ,53    ,89.1    ,2    ,3.1    
30,30,Montana,"Men, 45 to 54 years",70    ,62    ,89.0    ,60    ,86.5    ,2    ,2.9    
30,31,Montana,"Men, 55 to 64 years",61    ,41    ,67.8    ,40    ,66.2    ,1    ,2.4    
30,32,Montana,"Men, 65 years and over",57    ,12    ,20.4    ,11    ,19.4    ,1    ,4.6    
30,33,Montana,"Women, 16 to 19 years",32    ,18    ,57.5    ,16    ,50.9    ,2    ,11.5    
30,34,Montana,"Women, 20 to 24 years",34    ,26    ,77.3    ,24    ,71.1    ,2    ,8.0    
30,35,Montana,"Women, 25 to 34 years",50    ,40    ,80.5    ,39    ,78.2    ,1    ,2.8    
30,36,Montana,"Women, 35 to 44 years",60    ,50    ,82.4    ,48    ,79.5    ,2    ,3.4    
30,37,Montana,"Women, 45 to 54 years",74    ,59    ,79.7    ,57    ,77.1    ,2    ,3.3    
30,38,Montana,"Women, 55 to 64 years",54    ,31    ,57.0    ,30    ,55.5    ,1    ,2.7    
30,40,Montana,"White, 16 to 19 years",55    ,30    ,54.1    ,27    ,48.4    ,3    ,10.6    
30,41,Montana,"White, 20 to 24 years",59    ,49    ,83.3    ,45    ,76.5    ,4    ,8.2    
30,42,Montana,"White, 25 to 34 years",97    ,87    ,89.8    ,84    ,86.5    ,3    ,3.7    
30,43,Montana,"White, 35 to 44 years",108    ,95    ,88.6    ,93    ,86.2    ,3    ,2.7    
30,44,Montana,"White, 45 to 54 years",136    ,116    ,85.0    ,113    ,82.6    ,3    ,2.7    
30,45,Montana,"White, 55 to 64 years",112    ,70    ,63.0    ,69    ,61.9    ,1    ,1.7    
30,46,Montana,"White, 65 years and over",126    ,19    ,15.4    ,19    ,14.9    ,1    ,3.0    
31,01,Nebraska,Total,"1,344    ",987    ,73.4    ,948    ,70.5    ,40    ,4.0    
31,02,Nebraska,Men,657    ,525    ,79.9    ,504    ,76.7    ,21    ,4.0    
31,03,Nebraska,Women,687    ,462    ,67.2    ,444    ,64.5    ,18    ,4.0    
31,04,Nebraska,White,"1,234    ",910    ,73.7    ,879    ,71.2    ,31    ,3.4    
31,05,Nebraska,"White, men",605    ,486    ,80.3    ,468    ,77.3    ,18    ,3.7    
31,06,Nebraska,"White, women",629    ,424    ,67.3    ,411    ,65.3    ,13    ,3.1    
31,07,Nebraska,Black or African American,50    ,34    ,68.1    ,30    ,59.6    ,4    ,12.5    
31,13,Nebraska,Hispanic or Latino ethnicity,94    ,69    ,73.3    ,66    ,70.2    ,3    ,4.1    
31,14,Nebraska,"Hispanic or Latino ethnicity, men",52    ,46    ,87.4    ,44    ,83.9    ,2    ,4.0    
31,15,Nebraska,"Hispanic or Latino ethnicity, women",42    ,23    ,55.6    ,22    ,53.2    ,1    ,4.3    
31,16,Nebraska,"Married men, spouse present",376    ,311    ,82.8    ,305    ,81.1    ,7    ,2.1    
31,17,Nebraska,"Married women, spouse present",389    ,279    ,71.8    ,273    ,70.3    ,6    ,2.1    
31,18,Nebraska,Women who maintain families,61    ,47    ,77.2    ,43    ,70.4    ,4    ,8.9    
31,19,Nebraska,"Total, 16 to 19 years",107    ,63    ,59.2    ,55    ,51.9    ,8    ,12.3    
31,20,Nebraska,"Total, 20 to 24 years",127    ,106    ,83.2    ,98    ,77.1    ,8    ,7.3    
31,21,Nebraska,"Total, 25 to 34 years",224    ,199    ,88.7    ,193    ,86.1    ,6    ,3.0    
31,22,Nebraska,"Total, 35 to 44 years",243    ,216    ,88.7    ,207    ,85.2    ,9    ,4.0    
31,23,Nebraska,"Total, 45 to 54 years",256    ,228    ,89.2    ,223    ,87.3    ,5    ,2.1    
31,24,Nebraska,"Total, 55 to 64 years",169    ,130    ,76.9    ,127    ,74.8    ,4    ,2.8    
31,25,Nebraska,"Total, 65 years and over",219    ,46    ,20.9    ,45    ,20.4    ,1    ,2.6    
31,26,Nebraska,"Men, 16 to 19 years",51    ,30    ,59.2    ,26    ,50.5    ,4    ,14.8    
31,27,Nebraska,"Men, 20 to 24 years",65    ,58    ,88.7    ,53    ,80.9    ,5    ,8.8    
31,28,Nebraska,"Men, 25 to 34 years",117    ,111    ,95.0    ,108    ,92.6    ,3    ,2.5    
31,29,Nebraska,"Men, 35 to 44 years",120    ,113    ,93.9    ,108    ,90.2    ,4    ,4.0    
31,30,Nebraska,"Men, 45 to 54 years",131    ,120    ,92.2    ,118    ,90.2    ,3    ,2.1    
31,31,Nebraska,"Men, 55 to 64 years",80    ,65    ,82.0    ,64    ,80.6    ,1    ,1.7    
31,32,Nebraska,"Men, 65 years and over",94    ,28    ,29.6    ,27    ,28.9    ,1    ,2.4    
31,33,Nebraska,"Women, 16 to 19 years",56    ,33    ,59.1    ,30    ,53.2    ,3    ,10.0    
31,34,Nebraska,"Women, 20 to 24 years",62    ,48    ,77.5    ,45    ,73.2    ,3    ,5.6    
31,35,Nebraska,"Women, 25 to 34 years",107    ,88    ,81.9    ,85    ,79.0    ,3    ,3.5    
31,36,Nebraska,"Women, 35 to 44 years",123    ,103    ,83.7    ,99    ,80.4    ,4    ,3.9    
31,37,Nebraska,"Women, 45 to 54 years",125    ,108    ,86.1    ,105    ,84.3    ,2    ,2.1    
31,38,Nebraska,"Women, 55 to 64 years",90    ,65    ,72.4    ,62    ,69.6    ,2    ,3.8    
31,40,Nebraska,"White, 16 to 19 years",91    ,55    ,60.5    ,49    ,53.8    ,6    ,11.0    
31,41,Nebraska,"White, 20 to 24 years",115    ,97    ,84.4    ,91    ,79.4    ,6    ,5.9    
31,42,Nebraska,"White, 25 to 34 years",201    ,179    ,88.8    ,174    ,86.6    ,4    ,2.5    
31,43,Nebraska,"White, 35 to 44 years",220    ,197    ,89.5    ,190    ,86.5    ,7    ,3.3    
31,44,Nebraska,"White, 45 to 54 years",238    ,215    ,90.3    ,211    ,88.6    ,4    ,1.9    
31,45,Nebraska,"White, 55 to 64 years",159    ,123    ,77.2    ,120    ,75.3    ,3    ,2.4    
31,46,Nebraska,"White, 65 years and over",210    ,45    ,21.2    ,44    ,20.7    ,1    ,2.4    
31,63,Nebraska,"Hispanic or Latino ethnicity, 25 to 34 years",30    ,24    ,79.4    ,24    ,77.6    ,1    ,2.3    
32,01,Nevada,Total,"1,826    ","1,220    ",66.8    ,"1,167    ",63.9    ,53    ,4.3    
32,02,Nevada,Men,918    ,683    ,74.4    ,653    ,71.1    ,30    ,4.4    
32,03,Nevada,Women,908    ,537    ,59.1    ,514    ,56.6    ,23    ,4.3    
32,04,Nevada,White,"1,523    ","1,018    ",66.9    ,976    ,64.1    ,42    ,4.1    
32,05,Nevada,"White, men",773    ,580    ,75.1    ,556    ,71.9    ,24    ,4.2    
32,06,Nevada,"White, women",750    ,438    ,58.4    ,420    ,56.0    ,18    ,4.1    
32,07,Nevada,Black or African American,126    ,82    ,65.4    ,75    ,59.9    ,7    ,8.4    
32,08,Nevada,"Black or African American, men",64    ,45    ,70.0    ,41    ,63.7    ,4    ,9.0    
32,09,Nevada,"Black or African American, women",62    ,37    ,60.5    ,34    ,55.9    ,3    ,7.6    
32,10,Nevada,Asian,114    ,76    ,67.2    ,74    ,65.3    ,2    ,2.8    
32,11,Nevada,"Asian, men",50    ,37    ,73.4    ,36    ,71.3    ,1    ,2.8    
32,12,Nevada,"Asian, women",63    ,39    ,62.2    ,38    ,60.5    ,1    ,2.7    
32,13,Nevada,Hispanic or Latino ethnicity,330    ,251    ,75.9    ,240    ,72.7    ,10    ,4.2    
32,14,Nevada,"Hispanic or Latino ethnicity, men",184    ,158    ,86.1    ,152    ,82.9    ,6    ,3.7    
32,15,Nevada,"Hispanic or Latino ethnicity, women",147    ,93    ,63.1    ,88    ,59.9    ,5    ,5.1    
32,16,Nevada,"Married men, spouse present",468    ,349    ,74.6    ,340    ,72.6    ,9    ,2.7    
32,17,Nevada,"Married women, spouse present",464    ,266    ,57.4    ,257    ,55.5    ,9    ,3.4    
32,18,Nevada,Women who maintain families,107    ,74    ,68.9    ,70    ,65.5    ,4    ,5.0    
32,19,Nevada,"Total, 16 to 19 years",120    ,57    ,47.7    ,49    ,41.0    ,8    ,14.0    
32,20,Nevada,"Total, 20 to 24 years",161    ,131    ,81.1    ,122    ,75.5    ,9    ,7.0    
32,21,Nevada,"Total, 25 to 34 years",352    ,291    ,82.7    ,281    ,79.7    ,10    ,3.6    
32,22,Nevada,"Total, 35 to 44 years",353    ,298    ,84.5    ,290    ,82.3    ,8    ,2.6    
32,23,Nevada,"Total, 45 to 54 years",326    ,262    ,80.2    ,252    ,77.3    ,10    ,3.6    
32,24,Nevada,"Total, 55 to 64 years",231    ,139    ,60.1    ,133    ,57.8    ,5    ,3.9    
32,25,Nevada,"Total, 65 years and over",282    ,42    ,14.8    ,39    ,13.9    ,3    ,6.0    
32,26,Nevada,"Men, 16 to 19 years",63    ,29    ,46.0    ,24    ,37.3    ,5    ,18.8    
32,27,Nevada,"Men, 20 to 24 years",87    ,76    ,86.8    ,70    ,80.1    ,6    ,7.7    
32,28,Nevada,"Men, 25 to 34 years",176    ,168    ,95.8    ,164    ,93.1    ,5    ,2.9    
32,29,Nevada,"Men, 35 to 44 years",180    ,166    ,92.0    ,162    ,90.0    ,4    ,2.1    
32,30,Nevada,"Men, 45 to 54 years",167    ,144    ,86.1    ,139    ,82.7    ,6    ,3.9    
32,31,Nevada,"Men, 55 to 64 years",114    ,76    ,66.3    ,73    ,63.7    ,3    ,4.0    
32,32,Nevada,"Men, 65 years and over",130    ,24    ,18.3    ,22    ,17.0    ,2    ,7.2    
32,33,Nevada,"Women, 16 to 19 years",57    ,28    ,49.5    ,26    ,45.1    ,3    ,9.0    
32,34,Nevada,"Women, 20 to 24 years",74    ,55    ,74.4    ,52    ,70.0    ,3    ,6.0    
32,35,Nevada,"Women, 25 to 34 years",176    ,123    ,69.6    ,117    ,66.4    ,6    ,4.6    
32,36,Nevada,"Women, 35 to 44 years",173    ,132    ,76.7    ,128    ,74.2    ,4    ,3.3    
32,37,Nevada,"Women, 45 to 54 years",159    ,118    ,74.0    ,114    ,71.5    ,4    ,3.4    
32,38,Nevada,"Women, 55 to 64 years",117    ,63    ,53.9    ,61    ,51.9    ,2    ,3.7    
32,40,Nevada,"White, 16 to 19 years",95    ,48    ,51.3    ,42    ,44.0    ,7    ,14.1    
32,41,Nevada,"White, 20 to 24 years",139    ,115    ,83.2    ,109    ,78.3    ,7    ,5.9    
32,42,Nevada,"White, 25 to 34 years",290    ,239    ,82.5    ,231    ,79.8    ,8    ,3.3    
32,43,Nevada,"White, 35 to 44 years",284    ,239    ,84.4    ,233    ,82.1    ,7    ,2.8    
32,44,Nevada,"White, 45 to 54 years",275    ,221    ,80.4    ,214    ,77.7    ,7    ,3.3    
32,45,Nevada,"White, 55 to 64 years",198    ,120    ,60.6    ,116    ,58.4    ,4    ,3.6    
32,46,Nevada,"White, 65 years and over",242    ,34    ,14.1    ,32    ,13.1    ,2    ,6.7    
32,49,Nevada,"Black or African American, 25 to 34 years",28    ,23    ,83.6    ,21    ,77.3    ,2    ,7.5    
32,50,Nevada,"Black or African American, 35 to 44 years",27    ,23    ,85.3    ,22    ,81.9    ,1    ,4.0    
32,57,Nevada,"Asian, 35 to 44 years",31    ,26    ,83.7    ,26    ,83.0    ,( 3 ),0.8    
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",48    ,40    ,83.6    ,38    ,80.0    ,2    ,4.3    
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",100    ,80    ,79.6    ,78    ,77.3    ,2    ,2.9    
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",75    ,64    ,85.9    ,63    ,84.5    ,1    ,1.6    
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",47    ,38    ,80.2    ,36    ,75.7    ,2    ,5.6    
33,01,New Hampshire,Total,"1,030    ",736    ,71.4    ,708    ,68.8    ,27    ,3.7    
33,02,New Hampshire,Men,503    ,393    ,78.1    ,378    ,75.1    ,15    ,3.8    
33,03,New Hampshire,Women,527    ,343    ,65.0    ,331    ,62.7    ,12    ,3.5    
33,04,New Hampshire,White,991    ,706    ,71.2    ,680    ,68.6    ,25    ,3.6    
33,05,New Hampshire,"White, men",483    ,375    ,77.6    ,361    ,74.7    ,14    ,3.8    
33,06,New Hampshire,"White, women",507    ,330    ,65.1    ,319    ,62.9    ,11    ,3.4    
33,10,New Hampshire,Asian,18    ,13    ,73.0    ,12    ,68.2    ,1    ,6.5    
33,13,New Hampshire,Hispanic or Latino ethnicity,15    ,13    ,84.0    ,12    ,79.8    ,1    ,5.0    
33,16,New Hampshire,"Married men, spouse present",295    ,238    ,80.7    ,233    ,79.0    ,5    ,2.1    
33,17,New Hampshire,"Married women, spouse present",289    ,197    ,68.3    ,192    ,66.2    ,6    ,3.0    
33,18,New Hampshire,Women who maintain families,47    ,33    ,71.5    ,32    ,68.9    ,1    ,3.6    
33,19,New Hampshire,"Total, 16 to 19 years",71    ,38    ,53.2    ,33    ,46.2    ,5    ,13.1    
33,20,New Hampshire,"Total, 20 to 24 years",87    ,68    ,79.1    ,64    ,73.5    ,5    ,7.1    
33,21,New Hampshire,"Total, 25 to 34 years",147    ,126    ,86.0    ,122    ,83.1    ,4    ,3.4    
33,22,New Hampshire,"Total, 35 to 44 years",214    ,189    ,88.2    ,185    ,86.4    ,4    ,2.0    
33,23,New Hampshire,"Total, 45 to 54 years",210    ,184    ,87.8    ,178    ,84.9    ,6    ,3.3    
33,24,New Hampshire,"Total, 55 to 64 years",146    ,106    ,73.0    ,104    ,71.4    ,2    ,2.1    
33,25,New Hampshire,"Total, 65 years and over",156    ,24    ,15.2    ,23    ,14.6    ,1    ,4.0    
33,26,New Hampshire,"Men, 16 to 19 years",37    ,19    ,52.0    ,17    ,44.5    ,3    ,14.5    
33,27,New Hampshire,"Men, 20 to 24 years",46    ,38    ,82.4    ,35    ,75.7    ,3    ,8.1    
33,28,New Hampshire,"Men, 25 to 34 years",71    ,67    ,94.7    ,65    ,91.3    ,2    ,3.6    
33,29,New Hampshire,"Men, 35 to 44 years",103    ,98    ,95.4    ,97    ,93.7    ,2    ,1.7    
33,30,New Hampshire,"Men, 45 to 54 years",108    ,100    ,92.7    ,98    ,90.2    ,3    ,2.7    
33,31,New Hampshire,"Men, 55 to 64 years",73    ,57    ,78.4    ,56    ,76.2    ,2    ,2.8    
33,32,New Hampshire,"Men, 65 years and over",64    ,12    ,19.1    ,12    ,18.2    ,1    ,4.8    
33,33,New Hampshire,"Women, 16 to 19 years",34    ,18    ,54.5    ,16    ,48.2    ,2    ,11.6    
33,34,New Hampshire,"Women, 20 to 24 years",40    ,30    ,75.4    ,29    ,71.1    ,2    ,5.8    
33,35,New Hampshire,"Women, 25 to 34 years",76    ,59    ,78.0    ,57    ,75.4    ,2    ,3.2    
33,36,New Hampshire,"Women, 35 to 44 years",111    ,91    ,81.6    ,89    ,79.7    ,2    ,2.4    
33,37,New Hampshire,"Women, 45 to 54 years",101    ,83    ,82.5    ,80    ,79.3    ,3    ,3.9    
33,38,New Hampshire,"Women, 55 to 64 years",73    ,49    ,67.5    ,49    ,66.7    ,1    ,1.2    
33,39,New Hampshire,"Women, 65 years and over",92    ,11    ,12.4    ,11    ,12.0    ,( 3 ),3.1    
33,40,New Hampshire,"White, 16 to 19 years",69    ,37    ,52.9    ,32    ,46.5    ,4    ,12.1    
33,41,New Hampshire,"White, 20 to 24 years",83    ,66    ,79.5    ,62    ,73.8    ,5    ,7.2    
33,42,New Hampshire,"White, 25 to 34 years",135    ,117    ,86.5    ,113    ,83.8    ,4    ,3.1    
33,43,New Hampshire,"White, 35 to 44 years",205    ,181    ,88.3    ,177    ,86.4    ,4    ,2.1    
33,44,New Hampshire,"White, 45 to 54 years",202    ,178    ,87.9    ,172    ,85.0    ,6    ,3.2    
33,45,New Hampshire,"White, 55 to 64 years",143    ,104    ,72.9    ,102    ,71.4    ,2    ,2.1    
33,46,New Hampshire,"White, 65 years and over",154    ,23    ,15.2    ,22    ,14.6    ,1    ,4.0    
34,01,New Jersey,Total,"6,687    ","4,440    ",66.4    ,"4,244    ",63.5    ,195    ,4.4    
34,02,New Jersey,Men,"3,202    ","2,410    ",75.3    ,"2,310    ",72.1    ,100    ,4.2    
34,03,New Jersey,Women,"3,485    ","2,029    ",58.2    ,"1,934    ",55.5    ,95    ,4.7    
34,04,New Jersey,White,"5,277    ","3,480    ",65.9    ,"3,344    ",63.4    ,135    ,3.9    
34,05,New Jersey,"White, men","2,546    ","1,912    ",75.1    ,"1,840    ",72.3    ,72    ,3.7    
34,06,New Jersey,"White, women","2,730    ","1,568    ",57.4    ,"1,504    ",55.1    ,64    ,4.1    
34,07,New Jersey,Black or African American,891    ,598    ,67.1    ,547    ,61.4    ,51    ,8.5    
34,08,New Jersey,"Black or African American, men",396    ,293    ,73.8    ,270    ,68.2    ,23    ,7.7    
34,09,New Jersey,"Black or African American, women",494    ,305    ,61.7    ,277    ,56.0    ,28    ,9.2    
34,10,New Jersey,Asian,456    ,317    ,69.5    ,309    ,67.6    ,9    ,2.7    
34,11,New Jersey,"Asian, men",231    ,184    ,79.4    ,178    ,76.9    ,6    ,3.1    
34,12,New Jersey,"Asian, women",225    ,133    ,59.3    ,131    ,58.0    ,3    ,2.2    
34,13,New Jersey,Hispanic or Latino ethnicity,966    ,701    ,72.6    ,668    ,69.1    ,34    ,4.8    
34,14,New Jersey,"Hispanic or Latino ethnicity, men",500    ,420    ,84.2    ,402    ,80.5    ,18    ,4.3    
34,15,New Jersey,"Hispanic or Latino ethnicity, women",466    ,281    ,60.3    ,265    ,56.9    ,16    ,5.6    
34,16,New Jersey,"Married men, spouse present","1,833    ","1,489    ",81.2    ,"1,456    ",79.4    ,33    ,2.2    
34,17,New Jersey,"Married women, spouse present","1,744    ","1,070    ",61.4    ,"1,034    ",59.3    ,37    ,3.4    
34,18,New Jersey,Women who maintain families,365    ,243    ,66.6    ,228    ,62.3    ,16    ,6.6    
34,19,New Jersey,"Total, 16 to 19 years",511    ,192    ,37.6    ,163    ,31.9    ,29    ,15.3    
34,20,New Jersey,"Total, 20 to 24 years",508    ,360    ,70.9    ,332    ,65.4    ,28    ,7.7    
34,21,New Jersey,"Total, 25 to 34 years",997    ,852    ,85.4    ,813    ,81.5    ,39    ,4.6    
34,22,New Jersey,"Total, 35 to 44 years","1,403    ","1,167    ",83.2    ,"1,130    ",80.5    ,38    ,3.2    
34,23,New Jersey,"Total, 45 to 54 years","1,284    ","1,082    ",84.3    ,"1,045    ",81.4    ,37    ,3.4    
34,24,New Jersey,"Total, 55 to 64 years",928    ,626    ,67.5    ,605    ,65.2    ,21    ,3.4    
34,25,New Jersey,"Total, 65 years and over","1,057    ",161    ,15.2    ,157    ,14.9    ,4    ,2.4    
34,26,New Jersey,"Men, 16 to 19 years",267    ,95    ,35.8    ,79    ,29.7    ,16    ,17.2    
34,27,New Jersey,"Men, 20 to 24 years",241    ,182    ,75.6    ,166    ,68.8    ,16    ,9.0    
34,28,New Jersey,"Men, 25 to 34 years",495    ,479    ,96.6    ,457    ,92.2    ,22    ,4.6    
34,29,New Jersey,"Men, 35 to 44 years",699    ,655    ,93.6    ,638    ,91.2    ,17    ,2.6    
34,30,New Jersey,"Men, 45 to 54 years",640    ,585    ,91.4    ,570    ,89.1    ,14    ,2.5    
34,31,New Jersey,"Men, 55 to 64 years",445    ,332    ,74.7    ,320    ,72.0    ,12    ,3.7    
34,32,New Jersey,"Men, 65 years and over",415    ,82    ,19.8    ,80    ,19.3    ,2    ,2.4    
34,33,New Jersey,"Women, 16 to 19 years",245    ,97    ,39.6    ,84    ,34.3    ,13    ,13.4    
34,34,New Jersey,"Women, 20 to 24 years",267    ,178    ,66.6    ,166    ,62.3    ,11    ,6.5    
34,35,New Jersey,"Women, 25 to 34 years",502    ,373    ,74.4    ,356    ,71.0    ,17    ,4.6    
34,36,New Jersey,"Women, 35 to 44 years",704    ,513    ,72.8    ,492    ,69.8    ,21    ,4.1    
34,37,New Jersey,"Women, 45 to 54 years",644    ,497    ,77.2    ,475    ,73.8    ,22    ,4.4    
34,38,New Jersey,"Women, 55 to 64 years",483    ,293    ,60.7    ,284    ,58.9    ,9    ,3.0    
34,39,New Jersey,"Women, 65 years and over",641    ,79    ,12.3    ,77    ,12.0    ,2    ,2.3    
34,40,New Jersey,"White, 16 to 19 years",386    ,163    ,42.2    ,140    ,36.3    ,23    ,14.0    
34,41,New Jersey,"White, 20 to 24 years",383    ,269    ,70.3    ,253    ,66.0    ,17    ,6.2    
34,42,New Jersey,"White, 25 to 34 years",758    ,655    ,86.4    ,631    ,83.2    ,24    ,3.7    
34,43,New Jersey,"White, 35 to 44 years","1,059    ",880    ,83.1    ,855    ,80.7    ,25    ,2.9    
34,44,New Jersey,"White, 45 to 54 years","1,027    ",873    ,85.1    ,844    ,82.2    ,29    ,3.3    
