StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
28,46,Mississippi,"White, 65 years and over",259    ,40    ,15.4    ,38    ,14.5    ,2    ,5.8    
28,48,Mississippi,"Black or African American, 20 to 24 years",74    ,43    ,58.1    ,32    ,43.7    ,11    ,24.9    
28,49,Mississippi,"Black or African American, 25 to 34 years",151    ,125    ,82.9    ,113    ,74.8    ,12    ,9.7    
28,50,Mississippi,"Black or African American, 35 to 44 years",153    ,128    ,83.6    ,119    ,78.0    ,9    ,6.7    
28,51,Mississippi,"Black or African American, 45 to 54 years",127    ,89    ,70.2    ,83    ,65.7    ,6    ,6.4    
28,52,Mississippi,"Black or African American, 55 to 64 years",81    ,31    ,38.5    ,30    ,37.3    ,1    ,3.0    
29,01,Missouri,Total,"4,424    ","3,017    ",68.2    ,"2,844    ",64.3    ,173    ,5.7    
29,02,Missouri,Men,"2,120    ","1,572    ",74.1    ,"1,479    ",69.8    ,93    ,5.9    
29,03,Missouri,Women,"2,303    ","1,445    ",62.7    ,"1,365    ",59.3    ,80    ,5.6    
29,04,Missouri,White,"3,834    ","2,606    ",68.0    ,"2,479    ",64.6    ,127    ,4.9    
29,05,Missouri,"White, men","1,850    ","1,374    ",74.2    ,"1,300    ",70.3    ,74    ,5.4    
29,06,Missouri,"White, women","1,984    ","1,232    ",62.1    ,"1,179    ",59.4    ,53    ,4.3    
29,07,Missouri,Black or African American,458    ,325    ,70.9    ,282    ,61.6    ,43    ,13.1    
29,08,Missouri,"Black or African American, men",200    ,146    ,72.6    ,128    ,63.6    ,18    ,12.4    
29,09,Missouri,"Black or African American, women",257    ,179    ,69.6    ,155    ,60.1    ,25    ,13.8    
29,10,Missouri,Asian,59    ,36    ,61.1    ,36    ,60.0    ,1    ,1.7    
29,13,Missouri,Hispanic or Latino ethnicity,124    ,97    ,77.9    ,90    ,72.4    ,7    ,7.1    
29,14,Missouri,"Hispanic or Latino ethnicity, men",72    ,65    ,90.6    ,61    ,85.1    ,4    ,6.1    
29,16,Missouri,"Married men, spouse present","1,224    ",930    ,76.0    ,904    ,73.8    ,26    ,2.8    
29,17,Missouri,"Married women, spouse present","1,190    ",752    ,63.2    ,731    ,61.4    ,21    ,2.8    
29,18,Missouri,Women who maintain families,258    ,197    ,76.4    ,176    ,68.2    ,21    ,10.8    
29,19,Missouri,"Total, 16 to 19 years",313    ,175    ,55.9    ,145    ,46.2    ,31    ,17.4    
29,20,Missouri,"Total, 20 to 24 years",401    ,328    ,81.8    ,295    ,73.7    ,32    ,9.9    
29,21,Missouri,"Total, 25 to 34 years",764    ,661    ,86.5    ,620    ,81.1    ,41    ,6.2    
29,22,Missouri,"Total, 35 to 44 years",822    ,706    ,85.9    ,678    ,82.5    ,28    ,3.9    
29,23,Missouri,"Total, 45 to 54 years",798    ,669    ,83.8    ,644    ,80.7    ,25    ,3.8    
29,24,Missouri,"Total, 55 to 64 years",574    ,366    ,63.7    ,353    ,61.5    ,13    ,3.4    
29,25,Missouri,"Total, 65 years and over",751    ,113    ,15.0    ,109    ,14.5    ,3    ,3.0    
29,26,Missouri,"Men, 16 to 19 years",139    ,76    ,54.8    ,61    ,43.8    ,15    ,20.1    
29,27,Missouri,"Men, 20 to 24 years",213    ,183    ,86.0    ,165    ,77.5    ,18    ,9.9    
29,28,Missouri,"Men, 25 to 34 years",381    ,354    ,93.0    ,329    ,86.4    ,25    ,7.1    
29,29,Missouri,"Men, 35 to 44 years",403    ,371    ,91.9    ,359    ,88.9    ,12    ,3.3    
29,30,Missouri,"Men, 45 to 54 years",395    ,343    ,86.9    ,329    ,83.4    ,14    ,4.0    
29,31,Missouri,"Men, 55 to 64 years",267    ,182    ,68.0    ,176    ,66.0    ,5    ,3.0    
29,32,Missouri,"Men, 65 years and over",322    ,63    ,19.4    ,60    ,18.7    ,2    ,3.9    
29,33,Missouri,"Women, 16 to 19 years",175    ,99    ,56.8    ,84    ,48.1    ,15    ,15.4    
29,34,Missouri,"Women, 20 to 24 years",188    ,145    ,76.9    ,130    ,69.3    ,14    ,9.9    
29,35,Missouri,"Women, 25 to 34 years",383    ,307    ,80.0    ,291    ,75.8    ,16    ,5.2    
29,36,Missouri,"Women, 35 to 44 years",419    ,335    ,80.1    ,320    ,76.4    ,15    ,4.6    
29,37,Missouri,"Women, 45 to 54 years",403    ,326    ,80.8    ,314    ,78.0    ,11    ,3.5    
29,38,Missouri,"Women, 55 to 64 years",307    ,184    ,59.9    ,177    ,57.6    ,7    ,3.9    
29,39,Missouri,"Women, 65 years and over",429    ,50    ,11.6    ,49    ,11.4    ,1    ,1.9    
29,40,Missouri,"White, 16 to 19 years",263    ,152    ,57.7    ,131    ,49.6    ,21    ,13.9    
29,41,Missouri,"White, 20 to 24 years",331    ,275    ,83.0    ,251    ,75.9    ,24    ,8.6    
29,42,Missouri,"White, 25 to 34 years",653    ,565    ,86.5    ,535    ,82.0    ,29    ,5.2    
29,43,Missouri,"White, 35 to 44 years",703    ,607    ,86.3    ,587    ,83.4    ,21    ,3.4    
29,44,Missouri,"White, 45 to 54 years",688    ,578    ,84.0    ,560    ,81.3    ,18    ,3.2    
29,45,Missouri,"White, 55 to 64 years",514    ,328    ,64.0    ,318    ,61.9    ,11    ,3.3    
29,46,Missouri,"White, 65 years and over",682    ,101    ,14.7    ,97    ,14.2    ,3    ,3.4    
29,48,Missouri,"Black or African American, 20 to 24 years",50    ,43    ,85.5    ,35    ,69.5    ,8    ,18.8    
29,49,Missouri,"Black or African American, 25 to 34 years",85    ,73    ,86.0    ,62    ,72.3    ,12    ,16.0    
29,50,Missouri,"Black or African American, 35 to 44 years",96    ,83    ,87.0    ,76    ,79.8    ,7    ,8.4    
29,51,Missouri,"Black or African American, 45 to 54 years",89    ,76    ,85.4    ,71    ,79.1    ,6    ,7.4    
30,01,Montana,Total,730    ,486    ,66.5    ,462    ,63.2    ,24    ,4.9    
30,02,Montana,Men,359    ,256    ,71.2    ,242    ,67.2    ,14    ,5.6    
30,03,Montana,Women,370    ,230    ,62.0    ,220    ,59.4    ,10    ,4.3    
30,04,Montana,White,673    ,449    ,66.8    ,430    ,63.9    ,19    ,4.3    
30,05,Montana,"White, men",332    ,239    ,72.0    ,227    ,68.5    ,12    ,4.9    
30,06,Montana,"White, women",341    ,210    ,61.7    ,203    ,59.4    ,8    ,3.7    
30,13,Montana,Hispanic or Latino ethnicity,16    ,11    ,66.5    ,10    ,62.3    ,1    ,6.4    
30,16,Montana,"Married men, spouse present",199    ,146    ,73.6    ,142    ,71.5    ,4    ,2.9    
30,17,Montana,"Married women, spouse present",203    ,131    ,64.7    ,128    ,63.0    ,3    ,2.6    
30,18,Montana,Women who maintain families,33    ,25    ,74.7    ,23    ,70.1    ,2    ,6.2    
30,19,Montana,"Total, 16 to 19 years",60    ,30    ,49.6    ,26    ,44.2    ,3    ,11.0    
30,20,Montana,"Total, 20 to 24 years",57    ,47    ,83.3    ,43    ,75.1    ,5    ,9.8    
30,21,Montana,"Total, 25 to 34 years",105    ,89    ,84.3    ,84    ,79.9    ,5    ,5.2    
30,22,Montana,"Total, 35 to 44 years",131    ,114    ,87.0    ,110    ,83.9    ,4    ,3.6    
30,23,Montana,"Total, 45 to 54 years",143    ,120    ,83.7    ,116    ,80.8    ,4    ,3.5    
30,24,Montana,"Total, 55 to 64 years",107    ,68    ,62.9    ,65    ,60.7    ,2    ,3.4    
30,25,Montana,"Total, 65 years and over",127    ,19    ,14.8    ,18    ,14.1    ,1    ,4.5    
30,26,Montana,"Men, 16 to 19 years",33    ,16    ,49.4    ,14    ,43.1    ,2    ,12.6    
30,27,Montana,"Men, 20 to 24 years",29    ,25    ,87.6    ,23    ,79.1    ,2    ,9.8    
30,28,Montana,"Men, 25 to 34 years",53    ,48    ,90.5    ,45    ,85.1    ,3    ,6.0    
30,29,Montana,"Men, 35 to 44 years",61    ,56    ,91.5    ,54    ,88.2    ,2    ,3.6    
30,30,Montana,"Men, 45 to 54 years",71    ,62    ,86.7    ,59    ,83.5    ,2    ,3.7    
30,31,Montana,"Men, 55 to 64 years",56    ,38    ,67.4    ,36    ,64.2    ,2    ,4.7    
30,32,Montana,"Men, 65 years and over",55    ,10    ,18.6    ,10    ,17.4    ,1    ,6.6    
30,33,Montana,"Women, 16 to 19 years",27    ,13    ,50.0    ,12    ,45.5    ,1    ,9.0    
30,34,Montana,"Women, 20 to 24 years",28    ,22    ,78.7    ,20    ,70.9    ,2    ,9.9    
30,35,Montana,"Women, 25 to 34 years",52    ,40    ,77.9    ,39    ,74.6    ,2    ,4.3    
30,36,Montana,"Women, 35 to 44 years",69    ,58    ,83.0    ,56    ,80.1    ,2    ,3.6    
30,37,Montana,"Women, 45 to 54 years",72    ,58    ,80.8    ,57    ,78.1    ,2    ,3.4    
30,38,Montana,"Women, 55 to 64 years",51    ,30    ,57.9    ,29    ,56.9    ,1    ,1.7    
30,40,Montana,"White, 16 to 19 years",50    ,27    ,53.5    ,24    ,47.9    ,3    ,10.5    
30,41,Montana,"White, 20 to 24 years",48    ,41    ,84.3    ,37    ,77.4    ,3    ,8.2    
30,42,Montana,"White, 25 to 34 years",95    ,82    ,86.1    ,78    ,82.2    ,4    ,4.6    
30,43,Montana,"White, 35 to 44 years",119    ,103    ,87.0    ,100    ,84.7    ,3    ,2.7    
30,44,Montana,"White, 45 to 54 years",135    ,114    ,84.3    ,110    ,81.4    ,4    ,3.4    
30,45,Montana,"White, 55 to 64 years",102    ,65    ,63.9    ,63    ,61.8    ,2    ,3.3    
30,46,Montana,"White, 65 years and over",124    ,18    ,14.6    ,17    ,14.0    ,1    ,4.5    
31,01,Nebraska,Total,"1,331    ",990    ,74.4    ,953    ,71.6    ,37    ,3.8    
31,02,Nebraska,Men,649    ,524    ,80.7    ,504    ,77.7    ,19    ,3.7    
31,03,Nebraska,Women,682    ,467    ,68.5    ,449    ,65.8    ,18    ,3.8    
31,04,Nebraska,White,"1,222    ",914    ,74.8    ,885    ,72.4    ,29    ,3.2    
31,05,Nebraska,"White, men",597    ,485    ,81.3    ,470    ,78.8    ,15    ,3.1    
31,06,Nebraska,"White, women",625    ,428    ,68.6    ,414    ,66.3    ,14    ,3.3    
31,07,Nebraska,Black or African American,48    ,32    ,66.9    ,29    ,59.2    ,4    ,11.5    
31,13,Nebraska,Hispanic or Latino ethnicity,79    ,62    ,78.5    ,58    ,72.8    ,5    ,7.3    
31,14,Nebraska,"Hispanic or Latino ethnicity, men",43    ,36    ,84.5    ,34    ,79.6    ,2    ,5.9    
31,15,Nebraska,"Hispanic or Latino ethnicity, women",36    ,26    ,71.4    ,24    ,64.8    ,2    ,9.3    
31,16,Nebraska,"Married men, spouse present",387    ,319    ,82.5    ,313    ,80.8    ,7    ,2.1    
31,17,Nebraska,"Married women, spouse present",399    ,287    ,72.0    ,282    ,70.8    ,5    ,1.7    
31,18,Nebraska,Women who maintain families,57    ,43    ,75.0    ,40    ,70.2    ,3    ,6.4    
31,19,Nebraska,"Total, 16 to 19 years",100    ,64    ,63.9    ,56    ,55.9    ,8    ,12.6    
31,20,Nebraska,"Total, 20 to 24 years",133    ,110    ,82.3    ,102    ,76.8    ,7    ,6.7    
31,21,Nebraska,"Total, 25 to 34 years",218    ,196    ,89.5    ,189    ,86.5    ,7    ,3.4    
31,22,Nebraska,"Total, 35 to 44 years",249    ,226    ,90.6    ,218    ,87.6    ,7    ,3.3    
31,23,Nebraska,"Total, 45 to 54 years",264    ,235    ,88.8    ,231    ,87.3    ,4    ,1.7    
31,24,Nebraska,"Total, 55 to 64 years",159    ,120    ,76.0    ,117    ,74.1    ,3    ,2.5    
31,25,Nebraska,"Total, 65 years and over",207    ,40    ,19.5    ,39    ,19.0    ,1    ,2.2    
31,26,Nebraska,"Men, 16 to 19 years",51    ,32    ,63.6    ,28    ,55.2    ,4    ,13.1    
31,27,Nebraska,"Men, 20 to 24 years",68    ,58    ,86.4    ,55    ,81.0    ,4    ,6.3    
31,28,Nebraska,"Men, 25 to 34 years",110    ,105    ,94.9    ,101    ,91.3    ,4    ,3.8    
31,29,Nebraska,"Men, 35 to 44 years",123    ,118    ,95.4    ,114    ,92.5    ,4    ,3.1    
31,30,Nebraska,"Men, 45 to 54 years",134    ,124    ,92.6    ,122    ,91.4    ,2    ,1.3    
31,31,Nebraska,"Men, 55 to 64 years",77    ,63    ,80.9    ,61    ,78.9    ,2    ,2.5    
31,32,Nebraska,"Men, 65 years and over",86    ,24    ,27.9    ,23    ,27.1    ,1    ,2.9    
31,33,Nebraska,"Women, 16 to 19 years",49    ,32    ,64.3    ,28    ,56.6    ,4    ,12.0    
31,34,Nebraska,"Women, 20 to 24 years",65    ,51    ,78.1    ,47    ,72.5    ,4    ,7.2    
31,35,Nebraska,"Women, 25 to 34 years",108    ,91    ,84.1    ,88    ,81.5    ,3    ,3.1    
31,36,Nebraska,"Women, 35 to 44 years",126    ,108    ,85.8    ,104    ,82.9    ,4    ,3.5    
31,37,Nebraska,"Women, 45 to 54 years",131    ,111    ,84.9    ,108    ,83.1    ,2    ,2.1    
31,38,Nebraska,"Women, 55 to 64 years",81    ,58    ,71.2    ,57    ,69.5    ,1    ,2.4    
31,40,Nebraska,"White, 16 to 19 years",85    ,56    ,66.3    ,51    ,59.5    ,6    ,10.2    
31,41,Nebraska,"White, 20 to 24 years",120    ,100    ,83.6    ,95    ,79.1    ,5    ,5.3    
31,42,Nebraska,"White, 25 to 34 years",198    ,179    ,90.4    ,174    ,87.9    ,5    ,2.8    
31,43,Nebraska,"White, 35 to 44 years",226    ,205    ,90.7    ,199    ,88.2    ,6    ,2.8    
31,44,Nebraska,"White, 45 to 54 years",245    ,220    ,89.8    ,216    ,88.3    ,4    ,1.7    
31,45,Nebraska,"White, 55 to 64 years",148    ,113    ,76.7    ,110    ,74.8    ,3    ,2.4    
31,46,Nebraska,"White, 65 years and over",200    ,40    ,19.9    ,39    ,19.4    ,1    ,2.2    
32,01,Nevada,Total,"1,759    ","1,175    ",66.8    ,"1,125    ",64.0    ,50    ,4.2    
32,02,Nevada,Men,886    ,657    ,74.2    ,629    ,71.0    ,28    ,4.2    
32,03,Nevada,Women,874    ,518    ,59.3    ,496    ,56.8    ,22    ,4.2    
32,04,Nevada,White,"1,483    ",986    ,66.5    ,948    ,63.9    ,38    ,3.9    
32,05,Nevada,"White, men",755    ,562    ,74.3    ,540    ,71.4    ,22    ,3.9    
32,06,Nevada,"White, women",728    ,425    ,58.4    ,408    ,56.1    ,16    ,3.8    
32,07,Nevada,Black or African American,112    ,73    ,64.9    ,68    ,60.9    ,5    ,6.2    
32,08,Nevada,"Black or African American, men",54    ,38    ,70.4    ,36    ,66.0    ,2    ,6.3    
32,09,Nevada,"Black or African American, women",58    ,35    ,59.8    ,33    ,56.2    ,2    ,6.1    
32,10,Nevada,Asian,99    ,70    ,70.8    ,67    ,67.4    ,3    ,4.7    
32,11,Nevada,"Asian, men",46    ,34    ,75.3    ,32    ,69.9    ,2    ,7.1    
32,12,Nevada,"Asian, women",53    ,36    ,66.9    ,35    ,65.3    ,1    ,2.3    
32,13,Nevada,Hispanic or Latino ethnicity,301    ,220    ,73.1    ,211    ,70.3    ,8    ,3.8    
32,14,Nevada,"Hispanic or Latino ethnicity, men",162    ,143    ,88.2    ,138    ,85.0    ,5    ,3.6    
32,15,Nevada,"Hispanic or Latino ethnicity, women",138    ,77    ,55.5    ,74    ,53.2    ,3    ,4.1    
32,16,Nevada,"Married men, spouse present",482    ,363    ,75.4    ,355    ,73.6    ,9    ,2.4    
32,17,Nevada,"Married women, spouse present",451    ,263    ,58.3    ,255    ,56.6    ,8    ,2.9    
32,18,Nevada,Women who maintain families,102    ,73    ,71.4    ,68    ,66.8    ,5    ,6.5    
32,19,Nevada,"Total, 16 to 19 years",120    ,55    ,45.8    ,48    ,39.8    ,7    ,13.0    
32,20,Nevada,"Total, 20 to 24 years",151    ,116    ,77.0    ,108    ,71.4    ,8    ,7.2    
32,21,Nevada,"Total, 25 to 34 years",336    ,284    ,84.5    ,273    ,81.4    ,11    ,3.7    
32,22,Nevada,"Total, 35 to 44 years",351    ,294    ,83.8    ,285    ,81.4    ,8    ,2.8    
32,23,Nevada,"Total, 45 to 54 years",310    ,253    ,81.6    ,246    ,79.3    ,7    ,2.8    
32,24,Nevada,"Total, 55 to 64 years",226    ,135    ,59.8    ,129    ,56.9    ,7    ,4.8    
32,25,Nevada,"Total, 65 years and over",266    ,38    ,14.3    ,37    ,13.8    ,1    ,3.9    
32,26,Nevada,"Men, 16 to 19 years",63    ,29    ,45.5    ,24    ,38.2    ,5    ,16.0    
32,27,Nevada,"Men, 20 to 24 years",73    ,62    ,84.1    ,58    ,78.7    ,4    ,6.4    
32,28,Nevada,"Men, 25 to 34 years",175    ,167    ,95.5    ,160    ,91.5    ,7    ,4.1    
32,29,Nevada,"Men, 35 to 44 years",180    ,169    ,93.4    ,165    ,91.4    ,4    ,2.2    
32,30,Nevada,"Men, 45 to 54 years",157    ,137    ,87.3    ,133    ,84.7    ,4    ,2.9    
32,31,Nevada,"Men, 55 to 64 years",108    ,70    ,65.5    ,67    ,62.3    ,3    ,4.9    
32,32,Nevada,"Men, 65 years and over",129    ,23    ,17.9    ,22    ,16.9    ,1    ,5.8    
32,33,Nevada,"Women, 16 to 19 years",58    ,27    ,46.1    ,24    ,41.6    ,3    ,9.8    
32,34,Nevada,"Women, 20 to 24 years",77    ,54    ,70.2    ,50    ,64.5    ,4    ,8.2    
32,35,Nevada,"Women, 25 to 34 years",160    ,116    ,72.6    ,113    ,70.3    ,4    ,3.2    
32,36,Nevada,"Women, 35 to 44 years",170    ,125    ,73.6    ,121    ,70.9    ,5    ,3.7    
32,37,Nevada,"Women, 45 to 54 years",153    ,116    ,75.7    ,112    ,73.7    ,3    ,2.7    
32,38,Nevada,"Women, 55 to 64 years",119    ,65    ,54.6    ,62    ,52.0    ,3    ,4.8    
32,40,Nevada,"White, 16 to 19 years",100    ,47    ,47.3    ,42    ,41.7    ,6    ,11.7    
32,41,Nevada,"White, 20 to 24 years",125    ,97    ,77.4    ,90    ,71.8    ,7    ,7.4    
32,42,Nevada,"White, 25 to 34 years",274    ,231    ,84.4    ,223    ,81.6    ,8    ,3.3    
32,43,Nevada,"White, 35 to 44 years",292    ,242    ,82.8    ,236    ,80.8    ,6    ,2.4    
32,44,Nevada,"White, 45 to 54 years",266    ,216    ,81.4    ,211    ,79.3    ,6    ,2.6    
32,45,Nevada,"White, 55 to 64 years",197    ,119    ,60.5    ,114    ,57.8    ,5    ,4.5    
32,46,Nevada,"White, 65 years and over",229    ,33    ,14.6    ,32    ,14.0    ,1    ,3.6    
32,50,Nevada,"Black or African American, 35 to 44 years",23    ,20    ,85.8    ,19    ,81.9    ,1    ,4.5    
32,57,Nevada,"Asian, 35 to 44 years",24    ,22    ,90.1    ,22    ,88.3    ,( 3 ),2.0    
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",39    ,29    ,75.1    ,28    ,72.3    ,1    ,3.8    
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",97    ,76    ,78.2    ,73    ,75.3    ,3    ,3.7    
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",72    ,60    ,83.8    ,59    ,81.6    ,2    ,2.6    
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",40    ,34    ,83.6    ,32    ,80.1    ,1    ,4.2    
33,01,New Hampshire,Total,"1,018    ",724    ,71.1    ,698    ,68.5    ,27    ,3.7    
33,02,New Hampshire,Men,497    ,387    ,77.9    ,372    ,74.7    ,16    ,4.0    
33,03,New Hampshire,Women,521    ,337    ,64.7    ,326    ,62.6    ,11    ,3.3    
33,04,New Hampshire,White,979    ,695    ,71.0    ,670    ,68.4    ,25    ,3.6    
33,05,New Hampshire,"White, men",477    ,370    ,77.6    ,355    ,74.5    ,15    ,4.0    
33,06,New Hampshire,"White, women",502    ,325    ,64.8    ,315    ,62.6    ,11    ,3.3    
33,10,New Hampshire,Asian,17    ,12    ,67.6    ,11    ,65.6    ,( 3 ),3.0    
33,13,New Hampshire,Hispanic or Latino ethnicity,16    ,13    ,81.8    ,13    ,77.4    ,1    ,5.3    
33,16,New Hampshire,"Married men, spouse present",298    ,244    ,81.9    ,239    ,80.0    ,6    ,2.3    
33,17,New Hampshire,"Married women, spouse present",288    ,192    ,66.7    ,189    ,65.6    ,3    ,1.7    
33,18,New Hampshire,Women who maintain families,45    ,32    ,70.5    ,30    ,66.5    ,2    ,5.6    
33,19,New Hampshire,"Total, 16 to 19 years",76    ,40    ,52.9    ,35    ,46.4    ,5    ,12.3    
33,20,New Hampshire,"Total, 20 to 24 years",80    ,64    ,79.8    ,60    ,75.3    ,4    ,5.7    
33,21,New Hampshire,"Total, 25 to 34 years",159    ,134    ,84.7    ,130    ,81.8    ,5    ,3.5    
33,22,New Hampshire,"Total, 35 to 44 years",208    ,181    ,87.0    ,177    ,84.9    ,4    ,2.4    
33,23,New Hampshire,"Total, 45 to 54 years",207    ,182    ,88.0    ,178    ,85.6    ,5    ,2.7    
33,24,New Hampshire,"Total, 55 to 64 years",139    ,100    ,72.2    ,97    ,69.6    ,4    ,3.5    
33,25,New Hampshire,"Total, 65 years and over",149    ,22    ,15.0    ,22    ,14.5    ,1    ,3.2    
33,26,New Hampshire,"Men, 16 to 19 years",41    ,20    ,48.9    ,17    ,41.8    ,3    ,14.6    
33,27,New Hampshire,"Men, 20 to 24 years",41    ,33    ,80.4    ,31    ,75.0    ,2    ,6.8    
33,28,New Hampshire,"Men, 25 to 34 years",76    ,71    ,93.6    ,69    ,90.6    ,2    ,3.2    
33,29,New Hampshire,"Men, 35 to 44 years",101    ,96    ,94.8    ,94    ,92.6    ,2    ,2.4    
33,30,New Hampshire,"Men, 45 to 54 years",107    ,101    ,94.3    ,98    ,91.4    ,3    ,3.1    
33,31,New Hampshire,"Men, 55 to 64 years",69    ,54    ,79.2    ,52    ,75.7    ,2    ,4.5    
33,32,New Hampshire,"Men, 65 years and over",62    ,12    ,19.0    ,12    ,18.5    ,( 3 ),2.4    
33,33,New Hampshire,"Women, 16 to 19 years",34    ,20    ,57.7    ,18    ,51.9    ,2    ,10.0    
33,34,New Hampshire,"Women, 20 to 24 years",39    ,31    ,79.2    ,29    ,75.7    ,1    ,4.5    
33,35,New Hampshire,"Women, 25 to 34 years",83    ,63    ,76.5    ,61    ,73.6    ,2    ,3.8    
33,36,New Hampshire,"Women, 35 to 44 years",107    ,85    ,79.6    ,83    ,77.7    ,2    ,2.4    
33,37,New Hampshire,"Women, 45 to 54 years",100    ,82    ,81.2    ,80    ,79.5    ,2    ,2.2    
33,38,New Hampshire,"Women, 55 to 64 years",70    ,46    ,65.3    ,45    ,63.7    ,1    ,2.4    
33,40,New Hampshire,"White, 16 to 19 years",73    ,39    ,53.1    ,34    ,46.5    ,5    ,12.4    
33,41,New Hampshire,"White, 20 to 24 years",76    ,61    ,80.6    ,58    ,76.3    ,3    ,5.3    
33,42,New Hampshire,"White, 25 to 34 years",147    ,125    ,85.2    ,121    ,82.3    ,4    ,3.5    
33,43,New Hampshire,"White, 35 to 44 years",198    ,172    ,87.0    ,168    ,85.0    ,4    ,2.3    
33,44,New Hampshire,"White, 45 to 54 years",202    ,178    ,88.1    ,173    ,85.7    ,5    ,2.7    
33,45,New Hampshire,"White, 55 to 64 years",136    ,98    ,72.1    ,94    ,69.5    ,4    ,3.6    
33,46,New Hampshire,"White, 65 years and over",147    ,22    ,14.9    ,21    ,14.4    ,1    ,3.3    
34,01,New Jersey,Total,"6,666    ","4,388    ",65.8    ,"4,178    ",62.7    ,210    ,4.8    
34,02,New Jersey,Men,"3,183    ","2,356    ",74.0    ,"2,245    ",70.5    ,111    ,4.7    
34,03,New Jersey,Women,"3,483    ","2,032    ",58.4    ,"1,933    ",55.5    ,99    ,4.9    
34,04,New Jersey,White,"5,303    ","3,489    ",65.8    ,"3,343    ",63.0    ,146    ,4.2    
34,05,New Jersey,"White, men","2,558    ","1,895    ",74.1    ,"1,815    ",71.0    ,80    ,4.2    
34,06,New Jersey,"White, women","2,745    ","1,594    ",58.1    ,"1,528    ",55.7    ,66    ,4.1    
34,07,New Jersey,Black or African American,894    ,583    ,65.2    ,530    ,59.3    ,53    ,9.1    
34,08,New Jersey,"Black or African American, men",398    ,274    ,69.0    ,249    ,62.7    ,25    ,9.2    
34,09,New Jersey,"Black or African American, women",496    ,308    ,62.2    ,281    ,56.6    ,28    ,9.0    
34,10,New Jersey,Asian,400    ,266    ,66.5    ,257    ,64.3    ,9    ,3.3    
34,11,New Jersey,"Asian, men",194    ,162    ,83.6    ,158    ,81.5    ,4    ,2.6    
34,12,New Jersey,"Asian, women",205    ,103    ,50.3    ,99    ,48.0    ,5    ,4.5    
34,13,New Jersey,Hispanic or Latino ethnicity,860    ,621    ,72.2    ,592    ,68.9    ,28    ,4.6    
34,14,New Jersey,"Hispanic or Latino ethnicity, men",426    ,347    ,81.6    ,334    ,78.6    ,13    ,3.7    
34,15,New Jersey,"Hispanic or Latino ethnicity, women",434    ,273    ,62.9    ,258    ,59.4    ,16    ,5.7    
34,16,New Jersey,"Married men, spouse present","1,802    ","1,432    ",79.4    ,"1,386    ",76.9    ,46    ,3.2    
34,17,New Jersey,"Married women, spouse present","1,758    ","1,072    ",61.0    ,"1,034    ",58.8    ,37    ,3.5    
34,18,New Jersey,Women who maintain families,369    ,254    ,68.9    ,235    ,63.7    ,19    ,7.5    
34,19,New Jersey,"Total, 16 to 19 years",489    ,178    ,36.3    ,153    ,31.3    ,24    ,13.8    
34,20,New Jersey,"Total, 20 to 24 years",569    ,416    ,73.0    ,384    ,67.5    ,32    ,7.6    
34,21,New Jersey,"Total, 25 to 34 years","1,011    ",847    ,83.8    ,809    ,80.1    ,38    ,4.5    
34,22,New Jersey,"Total, 35 to 44 years","1,370    ","1,135    ",82.9    ,"1,093    ",79.8    ,42    ,3.7    
34,23,New Jersey,"Total, 45 to 54 years","1,273    ","1,064    ",83.5    ,"1,018    ",80.0    ,45    ,4.3    
34,24,New Jersey,"Total, 55 to 64 years",875    ,603    ,68.9    ,579    ,66.2    ,24    ,4.0    
34,25,New Jersey,"Total, 65 years and over","1,078    ",146    ,13.5    ,141    ,13.0    ,5    ,3.5    
34,26,New Jersey,"Men, 16 to 19 years",258    ,95    ,36.8    ,82    ,31.9    ,13    ,13.2    
34,27,New Jersey,"Men, 20 to 24 years",269    ,203    ,75.5    ,186    ,68.9    ,18    ,8.7    
34,28,New Jersey,"Men, 25 to 34 years",505    ,475    ,94.1    ,457    ,90.5    ,18    ,3.8    
34,29,New Jersey,"Men, 35 to 44 years",674    ,631    ,93.6    ,608    ,90.2    ,23    ,3.6    
34,30,New Jersey,"Men, 45 to 54 years",627    ,569    ,90.7    ,547    ,87.2    ,22    ,3.9    
34,31,New Jersey,"Men, 55 to 64 years",407    ,305    ,74.9    ,290    ,71.3    ,15    ,4.9    
34,32,New Jersey,"Men, 65 years and over",442    ,77    ,17.5    ,75    ,16.8    ,3    ,3.7    
34,33,New Jersey,"Women, 16 to 19 years",231    ,83    ,35.7    ,71    ,30.6    ,12    ,14.4    
34,34,New Jersey,"Women, 20 to 24 years",300    ,212    ,70.8    ,198    ,66.1    ,14    ,6.6    
34,35,New Jersey,"Women, 25 to 34 years",506    ,372    ,73.5    ,352    ,69.6    ,20    ,5.3    
34,36,New Jersey,"Women, 35 to 44 years",696    ,504    ,72.5    ,485    ,69.8    ,19    ,3.8    
34,37,New Jersey,"Women, 45 to 54 years",646    ,494    ,76.5    ,471    ,73.0    ,23    ,4.7    
