StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
26,25,Michigan,Hispanic or Latino ethnicity,359    ,240    ,66.9    ,225    ,62.8    ,15    ,6.1    
26,27,Michigan,"Hispanic or Latino ethnicity, 25 to 54 years",213    ,159    ,74.7    ,151    ,70.7    ,9    ,5.4    
27,01,Minnesota,Total,"4,317    ","2,983    ",69.1    ,"2,867    ",66.4    ,116    ,3.9    
27,02,Minnesota,"Total, 16 to 24 years",604    ,375    ,62.1    ,344    ,57.1    ,30    ,8.0    
27,03,Minnesota,"Total, 25 to 54 years","2,146    ","1,881    ",87.6    ,"1,821    ",84.9    ,60    ,3.2    
27,04,Minnesota,"Total, 55 years and over","1,567    ",727    ,46.4    ,702    ,44.8    ,26    ,3.5    
27,05,Minnesota,Men,"2,131    ","1,570    ",73.7    ,"1,500    ",70.4    ,70    ,4.5    
27,06,Minnesota,"Men, 16 to 24 years",310    ,192    ,62.1    ,171    ,55.3    ,21    ,10.9    
27,07,Minnesota,"Men, 25 to 54 years","1,082    ",994    ,91.8    ,960    ,88.7    ,33    ,3.3    
27,08,Minnesota,"Men, 55 years and over",739    ,384    ,51.9    ,368    ,49.8    ,16    ,4.1    
27,09,Minnesota,Women,"2,186    ","1,413    ",64.7    ,"1,368    ",62.6    ,46    ,3.2    
27,10,Minnesota,"Women, 16 to 24 years",294    ,182    ,62.1    ,173    ,58.9    ,9    ,5.0    
27,11,Minnesota,"Women, 25 to 54 years","1,064    ",888    ,83.4    ,861    ,80.9    ,27    ,3.0    
27,12,Minnesota,"Women, 55 years and over",829    ,344    ,41.5    ,334    ,40.3    ,10    ,2.9    
27,13,Minnesota,White,"3,778    ","2,626    ",69.5    ,"2,548    ",67.4    ,78    ,3.0    
27,14,Minnesota,"White, 16 to 24 years",468    ,299    ,63.8    ,282    ,60.2    ,17    ,5.7    
27,15,Minnesota,"White, 25 to 54 years","1,841    ","1,642    ",89.2    ,"1,604    ",87.1    ,38    ,2.3    
27,16,Minnesota,"White, 55 years and over","1,469    ",685    ,46.6    ,662    ,45.1    ,22    ,3.3    
27,17,Minnesota,Black or African American,231    ,150    ,64.9    ,137    ,59.1    ,13    ,8.8    
27,19,Minnesota,"Black or African American, 25 to 54 years",134    ,105    ,78.0    ,96    ,71.7    ,9    ,8.1    
27,25,Minnesota,Hispanic or Latino ethnicity,237    ,175    ,73.7    ,166    ,69.8    ,9    ,5.3    
27,27,Minnesota,"Hispanic or Latino ethnicity, 25 to 54 years",143    ,120    ,83.4    ,113    ,79.1    ,6    ,5.1    
28,01,Mississippi,Total,"2,285    ","1,279    ",56.0    ,"1,205    ",52.7    ,73    ,5.7    
28,02,Mississippi,"Total, 16 to 24 years",369    ,169    ,45.8    ,148    ,40.0    ,21    ,12.6    
28,03,Mississippi,"Total, 25 to 54 years","1,111    ",845    ,76.1    ,803    ,72.2    ,43    ,5.0    
28,04,Mississippi,"Total, 55 years and over",805    ,265    ,32.9    ,255    ,31.7    ,10    ,3.6    
28,05,Mississippi,Men,"1,074    ",653    ,60.8    ,614    ,57.2    ,39    ,6.0    
28,06,Mississippi,"Men, 16 to 24 years",181    ,85    ,46.9    ,75    ,41.4    ,10    ,11.7    
28,07,Mississippi,"Men, 25 to 54 years",526    ,432    ,82.0    ,409    ,77.7    ,23    ,5.3    
28,08,Mississippi,"Men, 55 years and over",366    ,136    ,37.3    ,130    ,35.5    ,6    ,4.7    
28,09,Mississippi,Women,"1,211    ",626    ,51.7    ,592    ,48.8    ,34    ,5.5    
28,10,Mississippi,"Women, 16 to 24 years",188    ,84    ,44.7    ,73    ,38.7    ,11    ,13.4    
28,11,Mississippi,"Women, 25 to 54 years",585    ,414    ,70.7    ,394    ,67.3    ,20    ,4.8    
28,12,Mississippi,"Women, 55 years and over",438    ,128    ,29.2    ,125    ,28.5    ,3    ,2.5    
28,13,Mississippi,White,"1,396    ",777    ,55.7    ,742    ,53.2    ,35    ,4.5    
28,14,Mississippi,"White, 16 to 24 years",196    ,100    ,50.9    ,90    ,46.0    ,10    ,9.6    
28,15,Mississippi,"White, 25 to 54 years",636    ,492    ,77.3    ,473    ,74.4    ,18    ,3.8    
28,16,Mississippi,"White, 55 years and over",563    ,185    ,32.9    ,179    ,31.7    ,7    ,3.6    
28,17,Mississippi,Black or African American,823    ,465    ,56.4    ,428    ,52.0    ,36    ,7.8    
28,18,Mississippi,"Black or African American, 16 to 24 years",160    ,64    ,40.2    ,54    ,33.5    ,11    ,16.6    
28,19,Mississippi,"Black or African American, 25 to 54 years",432    ,324    ,75.1    ,301    ,69.8    ,23    ,7.0    
28,20,Mississippi,"Black or African American, 55 years and over",232    ,76    ,33.0    ,74    ,31.8    ,3    ,3.7    
28,25,Mississippi,Hispanic or Latino ethnicity,51    ,33    ,64.6    ,30    ,59.6    ,3    ,7.8    
29,01,Missouri,Total,"4,758    ","3,131    ",65.8    ,"2,992    ",62.9    ,139    ,4.4    
29,02,Missouri,"Total, 16 to 24 years",673    ,439    ,65.3    ,394    ,58.5    ,46    ,10.4    
29,03,Missouri,"Total, 25 to 54 years","2,363    ","1,993    ",84.3    ,"1,922    ",81.3    ,71    ,3.6    
29,04,Missouri,"Total, 55 years and over","1,722    ",699    ,40.6    ,676    ,39.3    ,23    ,3.2    
29,05,Missouri,Men,"2,294    ","1,634    ",71.2    ,"1,563    ",68.1    ,72    ,4.4    
29,06,Missouri,"Men, 16 to 24 years",325    ,214    ,66.0    ,189    ,58.3    ,25    ,11.6    
29,07,Missouri,"Men, 25 to 54 years","1,168    ","1,046    ",89.5    ,"1,011    ",86.5    ,35    ,3.3    
29,08,Missouri,"Men, 55 years and over",801    ,374    ,46.7    ,362    ,45.2    ,12    ,3.3    
29,09,Missouri,Women,"2,463    ","1,497    ",60.8    ,"1,429    ",58.0    ,67    ,4.5    
29,10,Missouri,"Women, 16 to 24 years",349    ,225    ,64.6    ,205    ,58.7    ,21    ,9.2    
29,11,Missouri,"Women, 25 to 54 years","1,195    ",947    ,79.3    ,911    ,76.2    ,36    ,3.8    
29,12,Missouri,"Women, 55 years and over",920    ,324    ,35.2    ,314    ,34.1    ,10    ,3.2    
29,13,Missouri,White,"4,033    ","2,648    ",65.7    ,"2,550    ",63.2    ,99    ,3.7    
29,14,Missouri,"White, 16 to 24 years",531    ,353    ,66.4    ,323    ,60.8    ,30    ,8.5    
29,15,Missouri,"White, 25 to 54 years","1,983    ","1,680    ",84.8    ,"1,630    ",82.2    ,51    ,3.0    
29,16,Missouri,"White, 55 years and over","1,519    ",614    ,40.5    ,597    ,39.3    ,18    ,2.9    
29,17,Missouri,Black or African American,524    ,368    ,70.1    ,334    ,63.8    ,33    ,9.0    
29,19,Missouri,"Black or African American, 25 to 54 years",273    ,235    ,85.9    ,219    ,79.9    ,16    ,7.0    
29,25,Missouri,Hispanic or Latino ethnicity,176    ,123    ,69.9    ,115    ,65.4    ,8    ,6.5    
30,01,Montana,Total,824    ,523    ,63.4    ,500    ,60.7    ,22    ,4.2    
30,02,Montana,"Total, 16 to 24 years",123    ,76    ,61.8    ,69    ,56.2    ,7    ,9.0    
30,03,Montana,"Total, 25 to 54 years",368    ,310    ,84.2    ,299    ,81.1    ,11    ,3.6    
30,04,Montana,"Total, 55 years and over",332    ,136    ,40.9    ,132    ,39.7    ,4    ,2.9    
30,05,Montana,Men,411    ,277    ,67.5    ,265    ,64.4    ,13    ,4.6    
30,06,Montana,"Men, 16 to 24 years",65    ,41    ,62.6    ,36    ,56.3    ,4    ,10.1    
30,07,Montana,"Men, 25 to 54 years",184    ,165    ,89.4    ,159    ,86.0    ,6    ,3.8    
30,08,Montana,"Men, 55 years and over",162    ,72    ,44.4    ,69    ,42.9    ,2    ,3.3    
30,09,Montana,Women,413    ,245    ,59.3    ,236    ,57.1    ,9    ,3.8    
30,10,Montana,"Women, 16 to 24 years",59    ,36    ,60.8    ,33    ,56.2    ,3    ,7.6    
30,11,Montana,"Women, 25 to 54 years",184    ,145    ,78.9    ,140    ,76.2    ,5    ,3.4    
30,12,Montana,"Women, 55 years and over",171    ,64    ,37.6    ,63    ,36.7    ,2    ,2.6    
30,13,Montana,White,765    ,484    ,63.3    ,465    ,60.8    ,19    ,4.0    
30,14,Montana,"White, 16 to 24 years",108    ,68    ,62.5    ,62    ,57.3    ,6    ,8.3    
30,15,Montana,"White, 25 to 54 years",338    ,287    ,84.7    ,277    ,81.8    ,10    ,3.4    
30,16,Montana,"White, 55 years and over",318    ,130    ,40.8    ,126    ,39.6    ,4    ,3.0    
30,25,Montana,Hispanic or Latino ethnicity,22    ,16    ,71.4    ,15    ,67.0    ,1    ,6.2    
31,01,Nebraska,Total,"1,454    ","1,011    ",69.5    ,977    ,67.2    ,34    ,3.4    
31,02,Nebraska,"Total, 16 to 24 years",241    ,161    ,66.8    ,151    ,62.6    ,10    ,6.3    
31,03,Nebraska,"Total, 25 to 54 years",713    ,627    ,87.9    ,609    ,85.5    ,18    ,2.8    
31,04,Nebraska,"Total, 55 years and over",500    ,223    ,44.6    ,217    ,43.4    ,6    ,2.8    
31,05,Nebraska,Men,717    ,532    ,74.2    ,511    ,71.2    ,21    ,4.0    
31,06,Nebraska,"Men, 16 to 24 years",119    ,81    ,68.6    ,75    ,63.2    ,6    ,7.8    
31,07,Nebraska,"Men, 25 to 54 years",360    ,331    ,91.9    ,320    ,88.8    ,11    ,3.4    
31,08,Nebraska,"Men, 55 years and over",238    ,120    ,50.3    ,116    ,48.6    ,4    ,3.2    
31,09,Nebraska,Women,737    ,479    ,65.0    ,467    ,63.3    ,13    ,2.6    
31,10,Nebraska,"Women, 16 to 24 years",122    ,80    ,65.1    ,76    ,62.1    ,4    ,4.6    
31,11,Nebraska,"Women, 25 to 54 years",352    ,296    ,83.9    ,289    ,82.1    ,7    ,2.2    
31,12,Nebraska,"Women, 55 years and over",263    ,104    ,39.6    ,102    ,38.7    ,2    ,2.2    
31,13,Nebraska,White,"1,315    ",920    ,70.0    ,895    ,68.1    ,25    ,2.7    
31,14,Nebraska,"White, 16 to 24 years",206    ,144    ,69.9    ,137    ,66.2    ,8    ,5.3    
31,15,Nebraska,"White, 25 to 54 years",637    ,565    ,88.7    ,553    ,86.7    ,12    ,2.2    
31,16,Nebraska,"White, 55 years and over",472    ,211    ,44.8    ,206    ,43.7    ,5    ,2.5    
31,17,Nebraska,Black or African American,60    ,42    ,69.7    ,37    ,62.7    ,4    ,10.0    
31,25,Nebraska,Hispanic or Latino ethnicity,141    ,104    ,73.9    ,99    ,70.4    ,5    ,4.7    
31,27,Nebraska,"Hispanic or Latino ethnicity, 25 to 54 years",83    ,69    ,83.5    ,66    ,79.9    ,3    ,4.3    
32,01,Nevada,Total,"2,297    ","1,416    ",61.6    ,"1,332    ",58.0    ,84    ,5.9    
32,02,Nevada,"Total, 16 to 24 years",339    ,189    ,56.0    ,171    ,50.5    ,18    ,9.7    
32,03,Nevada,"Total, 25 to 54 years","1,162    ",937    ,80.6    ,888    ,76.4    ,49    ,5.2    
32,04,Nevada,"Total, 55 years and over",796    ,289    ,36.3    ,273    ,34.3    ,16    ,5.7    
32,05,Nevada,Men,"1,135    ",786    ,69.3    ,739    ,65.1    ,48    ,6.1    
32,06,Nevada,"Men, 16 to 24 years",171    ,105    ,61.0    ,92    ,53.8    ,12    ,11.8    
32,07,Nevada,"Men, 25 to 54 years",585    ,520    ,89.0    ,494    ,84.5    ,26    ,5.1    
32,08,Nevada,"Men, 55 years and over",378    ,161    ,42.7    ,152    ,40.3    ,9    ,5.6    
32,09,Nevada,Women,"1,162    ",629    ,54.1    ,593    ,51.0    ,36    ,5.7    
32,10,Nevada,"Women, 16 to 24 years",167    ,85    ,50.8    ,79    ,47.1    ,6    ,7.2    
32,11,Nevada,"Women, 25 to 54 years",577    ,416    ,72.1    ,394    ,68.3    ,22    ,5.4    
32,12,Nevada,"Women, 55 years and over",418    ,128    ,30.6    ,120    ,28.8    ,8    ,5.9    
32,13,Nevada,White,"1,703    ","1,041    ",61.1    ,992    ,58.3    ,48    ,4.6    
32,14,Nevada,"White, 16 to 24 years",225    ,134    ,59.5    ,125    ,55.5    ,9    ,6.7    
32,15,Nevada,"White, 25 to 54 years",831    ,672    ,81.0    ,644    ,77.5    ,29    ,4.3    
32,16,Nevada,"White, 55 years and over",647    ,234    ,36.2    ,224    ,34.6    ,11    ,4.5    
32,17,Nevada,Black or African American,205    ,121    ,58.9    ,105    ,51.4    ,15    ,12.7    
32,19,Nevada,"Black or African American, 25 to 54 years",105    ,83    ,79.0    ,74    ,70.3    ,9    ,11.0    
32,21,Nevada,Asian,223    ,141    ,63.3    ,131    ,58.7    ,10    ,7.4    
32,23,Nevada,"Asian, 25 to 54 years",127    ,101    ,79.9    ,96    ,75.5    ,6    ,5.5    
32,25,Nevada,Hispanic or Latino ethnicity,559    ,388    ,69.5    ,365    ,65.3    ,23    ,6.0    
32,26,Nevada,"Hispanic or Latino ethnicity, 16 to 24 years",123    ,68    ,55.2    ,61    ,49.5    ,7    ,10.3    
32,27,Nevada,"Hispanic or Latino ethnicity, 25 to 54 years",328    ,273    ,83.2    ,260    ,79.4    ,13    ,4.6    
32,28,Nevada,"Hispanic or Latino ethnicity, 55 years and over",108    ,48    ,44.2    ,44    ,40.7    ,4    ,7.9    
33,01,New Hampshire,Total,"1,090    ",751    ,68.9    ,730    ,67.0    ,21    ,2.8    
33,02,New Hampshire,"Total, 16 to 24 years",153    ,101    ,66.1    ,95    ,62.0    ,6    ,6.1    
33,03,New Hampshire,"Total, 25 to 54 years",508    ,436    ,85.8    ,427    ,84.1    ,8    ,1.9    
33,04,New Hampshire,"Total, 55 years and over",430    ,215    ,50.0    ,208    ,48.5    ,6    ,3.0    
33,05,New Hampshire,Men,535    ,397    ,74.1    ,385    ,71.9    ,12    ,3.1    
33,06,New Hampshire,"Men, 16 to 24 years",76    ,47    ,62.2    ,44    ,57.9    ,3    ,6.9    
33,07,New Hampshire,"Men, 25 to 54 years",255    ,236    ,92.6    ,231    ,90.6    ,5    ,2.2    
33,08,New Hampshire,"Men, 55 years and over",204    ,113    ,55.4    ,110    ,53.6    ,4    ,3.2    
33,09,New Hampshire,Women,555    ,354    ,63.9    ,346    ,62.3    ,9    ,2.5    
33,10,New Hampshire,"Women, 16 to 24 years",77    ,54    ,69.9    ,51    ,66.1    ,3    ,5.4    
33,11,New Hampshire,"Women, 25 to 54 years",253    ,199    ,78.8    ,196    ,77.6    ,3    ,1.6    
33,12,New Hampshire,"Women, 55 years and over",225    ,101    ,45.0    ,99    ,43.8    ,3    ,2.7    
33,13,New Hampshire,White,"1,034    ",714    ,69.1    ,694    ,67.2    ,20    ,2.8    
33,14,New Hampshire,"White, 16 to 24 years",140    ,94    ,67.1    ,88    ,63.1    ,6    ,6.0    
33,15,New Hampshire,"White, 25 to 54 years",476    ,410    ,86.2    ,403    ,84.5    ,8    ,1.9    
33,16,New Hampshire,"White, 55 years and over",417    ,210    ,50.2    ,204    ,48.8    ,6    ,3.0    
34,01,New Jersey,Total,"7,092    ","4,527    ",63.8    ,"4,303    ",60.7    ,223    ,4.9    
34,02,New Jersey,"Total, 16 to 24 years","1,033    ",504    ,48.8    ,446    ,43.2    ,57    ,11.4    
34,03,New Jersey,"Total, 25 to 54 years","3,560    ","2,909    ",81.7    ,"2,795    ",78.5    ,113    ,3.9    
34,04,New Jersey,"Total, 55 years and over","2,499    ","1,114    ",44.6    ,"1,061    ",42.5    ,53    ,4.7    
34,05,New Jersey,Men,"3,409    ","2,430    ",71.3    ,"2,317    ",68.0    ,113    ,4.6    
34,06,New Jersey,"Men, 16 to 24 years",538    ,266    ,49.5    ,233    ,43.3    ,33    ,12.4    
34,07,New Jersey,"Men, 25 to 54 years","1,714    ","1,553    ",90.6    ,"1,500    ",87.5    ,52    ,3.4    
34,08,New Jersey,"Men, 55 years and over","1,158    ",612    ,52.8    ,584    ,50.5    ,27    ,4.4    
34,09,New Jersey,Women,"3,683    ","2,096    ",56.9    ,"1,986    ",53.9    ,111    ,5.3    
34,10,New Jersey,"Women, 16 to 24 years",495    ,238    ,48.0    ,214    ,43.1    ,24    ,10.2    
34,11,New Jersey,"Women, 25 to 54 years","1,846    ","1,356    ",73.5    ,"1,295    ",70.2    ,61    ,4.5    
34,12,New Jersey,"Women, 55 years and over","1,341    ",502    ,37.5    ,477    ,35.6    ,25    ,5.1    
34,13,New Jersey,White,"5,323    ","3,409    ",64.0    ,"3,258    ",61.2    ,151    ,4.4    
34,14,New Jersey,"White, 16 to 24 years",744    ,384    ,51.7    ,348    ,46.8    ,37    ,9.5    
34,15,New Jersey,"White, 25 to 54 years","2,569    ","2,134    ",83.1    ,"2,058    ",80.1    ,76    ,3.5    
34,16,New Jersey,"White, 55 years and over","2,010    ",891    ,44.3    ,852    ,42.4    ,39    ,4.4    
34,17,New Jersey,Black or African American,"1,000    ",614    ,61.5    ,569    ,57.0    ,45    ,7.3    
34,18,New Jersey,"Black or African American, 16 to 24 years",183    ,84    ,45.8    ,70    ,38.3    ,14    ,16.4    
34,19,New Jersey,"Black or African American, 25 to 54 years",526    ,409    ,77.7    ,385    ,73.2    ,23    ,5.7    
34,20,New Jersey,"Black or African American, 55 years and over",291    ,122    ,42.0    ,114    ,39.2    ,8    ,6.6    
34,21,New Jersey,Asian,661    ,431    ,65.2    ,413    ,62.4    ,19    ,4.4    
34,23,New Jersey,"Asian, 25 to 54 years",399    ,311    ,78.0    ,301    ,75.5    ,10    ,3.2    
34,24,New Jersey,"Asian, 55 years and over",184    ,93    ,50.8    ,89    ,48.3    ,4    ,4.8    
34,25,New Jersey,Hispanic or Latino ethnicity,"1,207    ",818    ,67.7    ,773    ,64.0    ,45    ,5.5    
34,26,New Jersey,"Hispanic or Latino ethnicity, 16 to 24 years",209    ,101    ,48.4    ,88    ,42.0    ,13    ,13.2    
34,27,New Jersey,"Hispanic or Latino ethnicity, 25 to 54 years",739    ,605    ,81.8    ,580    ,78.5    ,24    ,4.0    
34,28,New Jersey,"Hispanic or Latino ethnicity, 55 years and over",259    ,112    ,43.2    ,105    ,40.5    ,7    ,6.4    
35,01,New Mexico,Total,"1,610    ",932    ,57.9    ,869    ,54.0    ,63    ,6.8    
35,02,New Mexico,"Total, 16 to 24 years",264    ,137    ,52.0    ,115    ,43.7    ,22    ,15.9    
35,03,New Mexico,"Total, 25 to 54 years",759    ,581    ,76.5    ,546    ,72.0    ,34    ,5.9    
35,04,New Mexico,"Total, 55 years and over",587    ,215    ,36.6    ,207    ,35.3    ,7    ,3.3    
35,05,New Mexico,Men,782    ,496    ,63.4    ,459    ,58.8    ,36    ,7.3    
35,06,New Mexico,"Men, 16 to 24 years",139    ,77    ,55.4    ,64    ,46.2    ,13    ,16.7    
35,07,New Mexico,"Men, 25 to 54 years",372    ,310    ,83.2    ,291    ,78.0    ,19    ,6.2    
35,08,New Mexico,"Men, 55 years and over",270    ,109    ,40.4    ,105    ,38.7    ,4    ,4.1    
35,09,New Mexico,Women,828    ,437    ,52.7    ,410    ,49.5    ,27    ,6.1    
35,10,New Mexico,"Women, 16 to 24 years",125    ,60    ,48.2    ,51    ,41.0    ,9    ,14.9    
35,11,New Mexico,"Women, 25 to 54 years",387    ,271    ,70.1    ,256    ,66.2    ,15    ,5.6    
35,12,New Mexico,"Women, 55 years and over",316    ,105    ,33.3    ,103    ,32.5    ,3    ,2.5    
35,13,New Mexico,White,"1,257    ",738    ,58.7    ,698    ,55.5    ,40    ,5.4    
35,14,New Mexico,"White, 16 to 24 years",182    ,99    ,54.4    ,87    ,48.0    ,12    ,11.9    
35,15,New Mexico,"White, 25 to 54 years",580    ,454    ,78.2    ,431    ,74.3    ,23    ,5.0    
35,16,New Mexico,"White, 55 years and over",495    ,185    ,37.3    ,179    ,36.2    ,5    ,3.0    
35,17,New Mexico,Black or African American,39    ,26    ,65.9    ,25    ,64.5    ,1    ,2.1    
35,25,New Mexico,Hispanic or Latino ethnicity,701    ,417    ,59.5    ,390    ,55.6    ,27    ,6.5    
35,26,New Mexico,"Hispanic or Latino ethnicity, 16 to 24 years",131    ,69    ,52.7    ,60    ,45.8    ,9    ,13.1    
35,27,New Mexico,"Hispanic or Latino ethnicity, 25 to 54 years",371    ,279    ,75.2    ,265    ,71.3    ,15    ,5.2    
35,28,New Mexico,"Hispanic or Latino ethnicity, 55 years and over",199    ,69    ,34.7    ,65    ,32.8    ,4    ,5.3    
36,01,New York,Total,"15,818    ","9,561    ",60.4    ,"9,101    ",57.5    ,460    ,4.8    
36,02,New York,"Total, 16 to 24 years","2,446    ","1,148    ",46.9    ,"1,027    ",42.0    ,120    ,10.5    
36,03,New York,"Total, 25 to 54 years","7,787    ","6,197    ",79.6    ,"5,947    ",76.4    ,250    ,4.0    
36,04,New York,"Total, 55 years and over","5,584    ","2,217    ",39.7    ,"2,126    ",38.1    ,90    ,4.1    
36,05,New York,Men,"7,550    ","4,988    ",66.1    ,"4,744    ",62.8    ,244    ,4.9    
36,06,New York,"Men, 16 to 24 years","1,251    ",591    ,47.3    ,525    ,42.0    ,66    ,11.2    
36,07,New York,"Men, 25 to 54 years","3,770    ","3,235    ",85.8    ,"3,100    ",82.2    ,134    ,4.2    
36,08,New York,"Men, 55 years and over","2,528    ","1,162    ",46.0    ,"1,119    ",44.2    ,44    ,3.8    
36,09,New York,Women,"8,268    ","4,573    ",55.3    ,"4,357    ",52.7    ,216    ,4.7    
36,10,New York,"Women, 16 to 24 years","1,195    ",556    ,46.5    ,502    ,42.0    ,54    ,9.8    
36,11,New York,"Women, 25 to 54 years","4,017    ","2,962    ",73.7    ,"2,847    ",70.9    ,115    ,3.9    
36,12,New York,"Women, 55 years and over","3,056    ","1,054    ",34.5    ,"1,008    ",33.0    ,47    ,4.4    
36,13,New York,White,"11,304    ","6,873    ",60.8    ,"6,582    ",58.2    ,292    ,4.2    
36,14,New York,"White, 16 to 24 years","1,644    ",812    ,49.4    ,736    ,44.8    ,76    ,9.3    
36,15,New York,"White, 25 to 54 years","5,365    ","4,336    ",80.8    ,"4,177    ",77.9    ,159    ,3.7    
36,16,New York,"White, 55 years and over","4,296    ","1,725    ",40.2    ,"1,668    ",38.8    ,57    ,3.3    
36,17,New York,Black or African American,"2,675    ","1,590    ",59.4    ,"1,471    ",55.0    ,119    ,7.5    
36,18,New York,"Black or African American, 16 to 24 years",467    ,200    ,42.8    ,166    ,35.7    ,33    ,16.7    
36,19,New York,"Black or African American, 25 to 54 years","1,416    ","1,098    ",77.5    ,"1,033    ",73.0    ,65    ,5.9    
36,20,New York,"Black or African American, 55 years and over",792    ,292    ,36.8    ,271    ,34.2    ,20    ,7.0    
36,21,New York,Asian,"1,475    ",874    ,59.3    ,838    ,56.8    ,36    ,4.1    
36,22,New York,"Asian, 16 to 24 years",249    ,98    ,39.3    ,90    ,36.1    ,8    ,8.2    
36,23,New York,"Asian, 25 to 54 years",805    ,601    ,74.6    ,583    ,72.4    ,18    ,3.0    
36,24,New York,"Asian, 55 years and over",421    ,175    ,41.7    ,165    ,39.3    ,10    ,5.7    
36,25,New York,Hispanic or Latino ethnicity,"2,558    ","1,546    ",60.4    ,"1,446    ",56.5    ,100    ,6.5    
36,26,New York,"Hispanic or Latino ethnicity, 16 to 24 years",469    ,204    ,43.5    ,170    ,36.3    ,34    ,16.5    
36,27,New York,"Hispanic or Latino ethnicity, 25 to 54 years","1,491    ","1,136    ",76.2    ,"1,077    ",72.2    ,59    ,5.2    
36,28,New York,"Hispanic or Latino ethnicity, 55 years and over",598    ,206    ,34.5    ,199    ,33.3    ,7    ,3.5    
37,01,North Carolina,Total,"7,892    ","4,873    ",61.7    ,"4,628    ",58.6    ,245    ,5.0    
37,02,North Carolina,"Total, 16 to 24 years","1,198    ",650    ,54.2    ,568    ,47.4    ,82    ,12.6    
37,03,North Carolina,"Total, 25 to 54 years","3,953    ","3,196    ",80.9    ,"3,067    ",77.6    ,130    ,4.1    
37,04,North Carolina,"Total, 55 years and over","2,741    ","1,027    ",37.5    ,994    ,36.2    ,33    ,3.2    
37,05,North Carolina,Men,"3,738    ","2,551    ",68.2    ,"2,429    ",65.0    ,121    ,4.8    
37,06,North Carolina,"Men, 16 to 24 years",565    ,311    ,55.0    ,267    ,47.3    ,43    ,13.9    
37,07,North Carolina,"Men, 25 to 54 years","1,925    ","1,685    ",87.5    ,"1,627    ",84.5    ,58    ,3.4    
37,08,North Carolina,"Men, 55 years and over","1,248    ",555    ,44.4    ,534    ,42.8    ,20    ,3.6    
37,09,North Carolina,Women,"4,154    ","2,323    ",55.9    ,"2,199    ",52.9    ,124    ,5.3    
37,10,North Carolina,"Women, 16 to 24 years",633    ,339    ,53.6    ,301    ,47.5    ,39    ,11.4    
37,11,North Carolina,"Women, 25 to 54 years","2,028    ","1,511    ",74.5    ,"1,439    ",71.0    ,72    ,4.8    
37,12,North Carolina,"Women, 55 years and over","1,493    ",472    ,31.6    ,459    ,30.8    ,13    ,2.8    
37,13,North Carolina,White,"5,662    ","3,492    ",61.7    ,"3,352    ",59.2    ,140    ,4.0    
37,14,North Carolina,"White, 16 to 24 years",802    ,447    ,55.8    ,404    ,50.4    ,43    ,9.6    
37,15,North Carolina,"White, 25 to 54 years","2,765    ","2,238    ",81.0    ,"2,163    ",78.3    ,75    ,3.3    
37,16,North Carolina,"White, 55 years and over","2,096    ",807    ,38.5    ,784    ,37.4    ,23    ,2.8    
37,17,North Carolina,Black or African American,"1,690    ","1,031    ",61.0    ,948    ,56.1    ,83    ,8.1    
37,18,North Carolina,"Black or African American, 16 to 24 years",291    ,153    ,52.6    ,119    ,40.8    ,34    ,22.3    
37,19,North Carolina,"Black or African American, 25 to 54 years",873    ,707    ,81.0    ,667    ,76.4    ,40    ,5.6    
37,20,North Carolina,"Black or African American, 55 years and over",526    ,171    ,32.5    ,162    ,30.8    ,9    ,5.3    
37,21,North Carolina,Asian,245    ,161    ,65.6    ,154    ,62.9    ,7    ,4.2    
37,23,North Carolina,"Asian, 25 to 54 years",150    ,117    ,78.3    ,114    ,76.0    ,3    ,2.9    
37,25,North Carolina,Hispanic or Latino ethnicity,701    ,499    ,71.1    ,473    ,67.5    ,26    ,5.1    
37,27,North Carolina,"Hispanic or Latino ethnicity, 25 to 54 years",455    ,365    ,80.2    ,351    ,77.1    ,14    ,3.9    
38,01,North Dakota,Total,582    ,418    ,71.8    ,404    ,69.5    ,14    ,3.3    
38,02,North Dakota,"Total, 16 to 24 years",99    ,67    ,67.8    ,63    ,63.6    ,4    ,6.2    
38,03,North Dakota,"Total, 25 to 54 years",293    ,256    ,87.3    ,248    ,84.7    ,8    ,3.0    
38,04,North Dakota,"Total, 55 years and over",190    ,95    ,50.2    ,93    ,49.1    ,2    ,2.2    
38,05,North Dakota,Men,298    ,229    ,76.8    ,220    ,73.9    ,9    ,3.7    
38,06,North Dakota,"Men, 16 to 24 years",52    ,36    ,69.3    ,33    ,64.7    ,2    ,6.6    
38,07,North Dakota,"Men, 25 to 54 years",154    ,141    ,92.1    ,137    ,89.1    ,5    ,3.3    
38,08,North Dakota,"Men, 55 years and over",93    ,51    ,55.5    ,50    ,53.8    ,2    ,3.0    
38,09,North Dakota,Women,284    ,190    ,66.7    ,184    ,64.8    ,5    ,2.8    
38,10,North Dakota,"Women, 16 to 24 years",47    ,31    ,66.1    ,29    ,62.4    ,2    ,5.6    
38,11,North Dakota,"Women, 25 to 54 years",140    ,115    ,82.0    ,112    ,79.8    ,3    ,2.7    
38,12,North Dakota,"Women, 55 years and over",97    ,44    ,45.1    ,43    ,44.5    ,1    ,1.2    
38,13,North Dakota,White,525    ,380    ,72.4    ,370    ,70.5    ,10    ,2.6    
