Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Puerto Rico	PRI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Qatar	QAT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Romania	ROU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	27.4	..	..	..	..	25.6	..	..	..	..	23.9	..	23.4	..	..	22.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Russian Federation	RUS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	21.8	..	..	..	..	22.1	..	..	..	..	22.4	..	22.5	..	..	22.8	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Rwanda	RWA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6.7	..	..	..	..	6.3	..	..	..	..	5.8	..	5.7	..	..	5.5	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Samoa	WSM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	26	..	..	..	..	23.3	..	..	..	..	20.9	..	20.1	..	..	18.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sao Tome and Principe	STP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Saudi Arabia	SAU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.5	..	..	..	..	3.3	..	..	..	..	3	..	3	..	..	2.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Senegal	SEN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.4	..	..	..	..	1.1	..	..	..	..	0.9	..	0.8	..	..	0.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Serbia	SRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	41.2	..	..	..	..	40.6	..	..	..	..	40.2	..	39.8	..	..	39.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Seychelles	SYC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11.2	..	..	..	..	10.3	..	..	..	..	9.5	..	9.2	..	..	8.8	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sierra Leone	SLE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20.9	..	..	..	..	17.2	..	..	..	..	14.4	..	13.4	..	..	12	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Singapore	SGP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.8	..	..	..	..	5.5	..	..	..	..	5.3	..	5.2	..	..	5	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sint Maarten (Dutch part)	SXM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Slovak Republic	SVK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	21.4	..	..	..	..	19.9	..	..	..	..	18.6	..	18.1	..	..	17.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Slovenia	SVN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22.6	..	..	..	..	21	..	..	..	..	19.5	..	18.9	..	..	18.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Somalia	SOM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	South Africa	ZAF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12.5	..	..	..	..	10	..	..	..	..	8	..	7.4	..	..	6.5	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Spain	ESP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	32.3	..	..	..	..	30.4	..	..	..	..	28.6	..	28	..	..	27.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sri Lanka	LKA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.9	..	..	..	..	1.1	..	..	..	..	0.6	..	0.5	..	..	0.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	St. Kitts and Nevis	KNA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	St. Lucia	LCA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	St. Vincent and the Grenadines	VCT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sudan	SDN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Suriname	SUR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Swaziland	SWZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.2	..	..	..	..	2.8	..	..	..	..	2.5	..	2.4	..	..	2.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Sweden	SWE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	34.6	..	..	..	..	29.1	..	..	..	..	24.5	..	23	..	..	20.8	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Switzerland	CHE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	26.1	..	..	..	..	23.8	..	..	..	..	21.7	..	20.9	..	..	19.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Syrian Arab Republic	SYR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Tajikistan	TJK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Tanzania	TZA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.9	..	..	..	..	4.5	..	..	..	..	4.1	..	4	..	..	3.8	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Thailand	THA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.1	..	..	..	..	2.8	..	..	..	..	2.5	..	2.4	..	..	2.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Timor-Leste	TLS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Togo	TGO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Tonga	TON	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15.1	..	..	..	..	14.3	..	..	..	..	13.6	..	13.3	..	..	13	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Trinidad and Tobago	TTO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Tunisia	TUN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Turkey	TUR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19.7	..	..	..	..	16.7	..	..	..	..	14.4	..	13.5	..	..	12.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Turkmenistan	TKM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Uganda	UGA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.8	..	..	..	..	4	..	..	..	..	3.4	..	3.2	..	..	2.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Ukraine	UKR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15.9	..	..	..	..	15.1	..	..	..	..	14.6	..	14.4	..	..	14	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	United Arab Emirates	ARE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	United Kingdom	GBR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	28.9	..	..	..	..	24.7	..	..	..	..	21.4	..	20.1	..	..	18.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	United States	USA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23	..	..	..	..	19.9	..	..	..	..	17.3	..	16.3	..	..	15	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Uruguay	URY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	36.7	..	..	..	..	29.6	..	..	..	..	24	..	22	..	..	19.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Uzbekistan	UZB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.5	..	..	..	..	1.5	..	..	..	..	1.4	..	1.3	..	..	1.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Venezuela, RB	VEN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Vietnam	VNM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.9	..	..	..	..	1.6	..	..	..	..	1.4	..	1.4	..	..	1.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	West Bank and Gaza	PSE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Yemen, Rep.	YEM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Zambia	ZMB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6.1	..	..	..	..	5.5	..	..	..	..	5	..	4.8	..	..	4.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Zimbabwe	ZWE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.1	..	..	..	..	2.7	..	..	..	..	2.4	..	2.3	..	..	2.1	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Afghanistan	AFG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Albania	ALB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	56.9	..	..	..	..	54.7	..	..	..	..	53.1	..	52.1	..	..	51.2	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Algeria	DZA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Andorra	AND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	43.6	..	..	..	..	41.3	..	..	..	..	39.2	..	38.5	..	..	37.2	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Angola	AGO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Argentina	ARG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	43.7	..	..	..	..	38.2	..	..	..	..	33.4	..	31.8	..	..	29.5	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Armenia	ARM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	67.1	..	..	..	..	61.5	..	..	..	..	56.7	..	54.8	..	..	52.3	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Australia	AUS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	27.1	..	..	..	..	23	..	..	..	..	19.6	..	18.4	..	..	16.7	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Austria	AUT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	46.4	..	..	..	..	42.3	..	..	..	..	38.8	..	37.4	..	..	35.5	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Azerbaijan	AZE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	58.6	..	..	..	..	54.1	..	..	..	..	49.9	..	48.6	..	..	46.5	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Bahamas, The	BHS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Bahrain	BHR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18.2	..	..	..	..	25	..	..	..	..	34.8	..	40.1	..	..	48.8	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Bangladesh	BGD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	63.7	..	..	..	..	54.2	..	..	..	..	46.6	..	43.7	..	..	39.8	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13.8	..	..	..	..	13.5	..	..	..	..	13.2	..	13.2	..	..	13.1	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Belarus	BLR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	64.1	..	..	..	..	57.6	..	..	..	..	51.3	..	49.4	..	..	46.2	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Belgium	BEL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35.6	..	..	..	..	32.1	..	..	..	..	29.1	..	28	..	..	26.5	..	..
"Smoking prevalence, males (% of adults)"	SH.PRV.SMOK.MA	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
