Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Albania	ALB	..	15.1619997	16.31999969	18.10199928	17.84399986	16.8220005	16.54800034	15.38700008	16.28499985	16.76099968	13.95300007	18.11800003	14.06799984	13.36200047	13.29899979	13.25699997	13.39799976	14.04800034	12.35900021	12.35000038	12.27499962	13.5340004	14.3409996	17.29999924	19.0890007	16.93799973	16.46899986
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Algeria	DZA	..	17.59700012	19.53700066	19.63400078	20.56100082	23.41399956	24.53700066	21.29999924	21.53000069	21.75799942	24.96199989	22.86700058	21.70199966	19.91600037	15.17300034	13.12300014	10.57600021	11.8579998	9.623000145	8.545000076	8.062999725	8.43900013	9.557999611	8.265000343	9.045999527	9.166999817	9.201999664
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Andorra	AND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Angola	AGO	..	6.293000221	6.191999912	5.922999859	6.316999912	6.543000221	6.524000168	6.427999973	6.392000198	6.355000019	6.370999813	6.388999939	6.539999962	6.402999878	6.491000175	6.609000206	6.646999836	6.676000118	6.53000021	6.346000195	6.361999989	6.368999958	6.388000011	6.414999962	6.394999981	6.269999981	6.18599987
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Arab World	ARB	..	10.53103234	10.8369727	11.30404532	11.49027262	12.14691332	11.71031195	11.29100026	11.0310941	10.2829695	10.82300382	10.61203779	10.79546418	11.08113671	10.27903882	9.564869213	8.894652849	8.654947426	8.295286174	7.693762056	7.379967274	8.633554005	8.778319646	8.754573865	9.029537903	9.066564382	8.925592197
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Argentina	ARG	..	5.427000046	6.789999962	8.270999908	10.65299988	16.78800011	15.43099976	12.95499992	11.46199989	13.13099957	14.16800022	16.19799995	17.97299957	14.2670002	11.94099998	10.06499958	7.874000072	6.971000195	6.454999924	7.736999989	6.691999912	6.238999844	6.061999798	6.03000021	6.406000137	5.843999863	5.778999805
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Armenia	ARM	..	17.48699951	16.15999985	17.13800049	15.71100044	15.9119997	16.15299988	14.30799961	15.42399979	14.34000015	16.38999939	16.20100021	15.99499989	15.77600002	15.53800011	15.26799965	14.97500038	14.65799999	14.35499954	17.83399963	17.32900047	17.33799934	16.45299911	14.375	15.84399986	15.26500034	15.01099968
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Australia	AUS	..	9.887999535	11.30799961	11.51200008	9.980999947	8.743000031	8.710000038	8.581999779	7.93200016	7.031000137	6.449999809	6.97300005	6.52699995	5.888000011	5.282999992	4.882999897	4.675000191	4.050000191	3.963999987	5.702000141	5.086999893	4.907999992	5.145999908	5.708000183	6.002999783	6.050000191	5.710999966
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Austria	AUT	..	3.313999891	3.470999956	4.092000008	3.214999914	3.934999943	5.34499979	5.066999912	5.473999977	4.657000065	4.763999939	3.920000076	5.109000206	5.138000011	5.796000004	5.460000038	4.964000225	4.508999825	3.904999971	5.502999783	4.998000145	4.561999798	4.949999809	5.381999969	5.840000153	6.085999966	6.413000107
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Azerbaijan	AZE	..	4.936999798	4.737999916	4.510000229	4.247000217	3.973999977	3.711999893	5.611999989	6.15199995	6.097000122	9.986000061	9.199999809	8.413999557	7.710999966	6.673999786	6.058000088	5.454999924	7.547999859	6.913000107	4.870999813	4.402999878	4.521999836	4.335000038	4.034999847	3.982000113	4.059999943	4.269999981
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Bahamas, The"	BHS	..	12.50800037	14.01799965	12.90799999	12.60200024	10.28299999	8.772999763	8.458000183	5.618000031	5.750999928	5.97300005	6.46999979	8.828000069	9.944000244	9.420999527	9.154000282	6.732999802	6.619999886	7.087999821	14.34599972	14.13899994	13.47000027	13.8380003	16.15399933	16.05500031	15.96100044	15.06999969
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bahrain	BHR	..	0.577000022	0.579999983	0.577000022	0.565999985	0.551999986	0.55400002	0.56099999	0.56099999	0.558000028	0.550000012	0.57099998	0.574000001	0.574000001	0.56400001	0.55400002	0.56099999	0.551999986	0.528999984	0.5	0.432999998	0.456999987	0.483999997	0.490999997	0.488999993	0.504000008	0.536000013
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bangladesh	BGD	..	1.82099998	3.821000099	2.40199995	3.078000069	3.608999968	2.726000071	4.369999886	2.904000044	3.607000113	3.270999908	3.298000097	3.328999996	4.149000168	3.957999945	2.984999895	3.825999975	3.561000109	2.809999943	4.288000107	4.096000195	3.970000029	3.842999935	3.069000006	3.517999887	3.651000023	3.713999987
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Barbados	BRB	..	13.49499989	20.08399963	22.2140007	18.13599968	16.65099907	11.72000027	11.2840004	8.630999565	7.704999924	7.249000072	7.947999954	8.548999786	9.479999542	8.48900032	7.581999779	8.31099987	7.217999935	7.538000107	10.0880003	10.95600033	11.00599957	11.88799953	11.68799973	11.77000046	12.13099957	11.84899998
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Belarus	BLR	..	0.648000002	0.656000018	0.621999979	0.633000016	0.626999974	0.63499999	0.751999974	0.718999982	0.648000002	0.688000023	0.672999978	0.67900002	0.704999983	0.760999978	0.735000014	0.741999984	0.725000024	0.744000018	0.922999978	0.717999995	0.693000019	0.63499999	0.52700001	0.501999974	0.522000015	0.541000009
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Belgium	BEL	..	4.579999924	4.815000057	6.186999798	7.696000099	7.304999828	7.407000065	7.089000225	7.581999779	7.47300005	5.304999828	5.629000187	6.236999989	7.409999847	6.662000179	7.59800005	7.399000168	6.664999962	6.472000122	7.750999928	8.112999916	7.112999916	7.65899992	8.649000168	9.027000427	9.06799984	8.597999573
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Belize	BLZ	..	4.471000195	5.600999832	8.899000168	9.105999947	9.921999931	11.48099995	8.815999985	10.71899986	9.062000275	7.525000095	6.248000145	7.394000053	7.397999763	7.401000023	7.449999809	6.015999794	5.415999889	5.203000069	8.123999596	8.340999603	8.574000359	9.032999992	6.118999958	6.400000095	6.550000191	7.242000103
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Benin	BEN	..	0.949999988	2.167999983	1.468999982	1.003999949	0.962000012	0.926999986	0.948000014	0.971000016	0.944000006	0.921000004	0.899999976	0.922999978	1.353999972	0.934000015	0.954999983	0.967000008	1.032999992	1.105000019	1.180999994	0.89200002	0.893000007	0.897000015	0.902999997	1.032999992	1.069000006	1.078999996
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bhutan	BTN	..	2.253999949	2.392999887	2.546000004	1.761000037	1.203999996	1.399999976	2.951999903	1.215000033	1.210000038	1.460999966	1.629999995	1.593999982	1.534000039	2.121999979	2.861000061	2.744999886	3.075000048	2.911000013	2.719000101	2.663000107	2.026000023	1.894000053	2.246999979	1.998000026	1.898000002	1.89199996
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bolivia	BOL	..	5.039999962	5.079999924	5.116000175	2.641000032	3.414999962	5.004000187	2.105999947	2.476999998	3.772000074	3.859999895	4.649000168	4.302000046	4.421000004	3.546000004	4.597000122	4.423999786	4.234000206	2.180000067	2.670000076	4.781000137	2.200999975	1.870000005	2.342999935	2.846999884	2.868999958	3.055000067
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bosnia and Herzegovina	BIH	..	16.43099976	19.21100044	18.3239994	18.68300056	19.07500076	19.48900032	19.91799927	20.36800003	20.84600067	21.3560009	26.77599907	22.58300018	19.63800049	23.1609993	20.99900055	28.88500023	26.65099907	21.25600052	23.09399986	25.52599907	26.05500031	26.42700005	26.38599968	25.32600021	29.15600014	27.87800026
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Botswana	BWA	..	11.52099991	13.6260004	15.72700024	19.88899994	20.04100037	19.58099937	18.40399933	18.42300034	16.57600021	14.62899971	15.86499977	18.24500084	20.68899918	19.26199913	17.82600021	15.43799973	15.7510004	10.79699993	12.68700027	14.43500042	14.21000004	14.02099991	14.08899975	14.13300037	15.01599979	15.62899971
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Brazil	BRA	..	8.609999657	9.727000237	9.239999771	8.911999702	8.319999695	9.385000229	9.718000412	12.35900021	12.27499962	11.68400002	10.47000027	10.86299992	11.39000034	10.70800018	9.454999924	9.480999947	8.94699955	7.882999897	8.005999565	6.986000061	6.401000023	6.046999931	5.870999813	5.579999924	7.028999805	9.538000107
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Brunei Darussalam	BRN	..	4.347000122	4.340000153	4.322999954	4.300000191	4.040999889	3.825999975	3.615999937	3.403000116	3.188999891	2.980000019	2.819000006	2.660000086	2.506000042	2.355000019	2.204999924	2.072000027	1.949000001	1.832999945	1.72300005	1.61500001	1.61500001	1.59800005	1.582999945	1.557999969	1.746000051	1.871999979
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Bulgaria	BGR	..	19.03199959	14.01000023	21.80999947	20.43199921	16.07999992	13.86400032	14.1079998	12.59599972	14.59300041	16.60099983	20.97200012	18.80200005	14.22200012	12.40699959	10.31299973	8.661999702	6.53000021	5.495999813	6.980999947	10.86200047	12.26299953	13.52099991	13.89799976	12.31400013	9.763999939	8.444999695
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Burkina Faso	BFA	..	3.525000095	3.010999918	3.989000082	3.315999985	3.276000023	3.128999949	2.987999916	3.178999901	3.174999952	3.48300004	3.032000065	4.127999783	3.040999889	4.072999954	5.06099987	2.944999933	4.169000149	4.175000191	4.142000198	4.184000015	4.15899992	4.150000095	4.144000053	4.122000217	3.880000114	3.750999928
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Burundi	BDI	..	1.322999954	1.302000046	1.277999997	1.291000009	1.286999941	1.289999962	1.324000001	1.347000003	1.350000024	1.366000056	1.373000026	1.376999974	1.376000047	1.375	1.368000031	1.360000014	1.340000033	1.33099997	1.312999964	1.302999973	1.291000009	1.282999992	1.279000044	1.253000021	1.292999983	1.279000044
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cabo Verde	CPV	..	9.43900013	9.43500042	9.49600029	9.447999954	9.428999901	9.380000114	9.381999969	9.390999794	9.479000092	9.387000084	9.380000114	9.383999825	9.458999634	9.413000107	9.43500042	9.498999596	9.468999863	9.359999657	9.112999916	9.109000206	9.112999916	8.987000465	8.921999931	8.918000221	9.031999588	9.095999718
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cambodia	KHM	..	0.584999979	0.282999992	0.720000029	2.177999973	1.565999985	1.023000002	0.745000005	0.912999988	1.947000027	3.063999891	2.220000029	2.367000103	2.515000105	2.615999937	2.21600008	1.804999948	1.072999954	0.536000013	0.230000004	0.430999994	0.246000007	0.244000003	0.367000014	0.120999999	0.215000004	0.319000006
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cameroon	CMR	..	4.448999882	4.456999779	4.456999779	4.465000153	3.58100009	6.80700016	6.81400013	6.822000027	5.156000137	5.447999954	6.302000046	4.97300005	5.038000107	4.313000202	3.697000027	3.069000006	2.436000109	2.693000078	2.948999882	3.451999903	3.453999996	3.450999975	3.453000069	3.441999912	3.665999889	3.782000065
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Canada	CAN	..	10.79899979	12.00699997	11.96899986	10.88199997	9.800999641	9.871999741	9.24600029	8.545999527	7.840000153	6.907999992	7.506000042	8.164999962	7.958000183	7.492000103	7.052000046	6.494999886	6.337999821	6.53000021	9.489999771	8.850999832	7.952000141	7.724999905	7.527999878	7.368000031	7.447000027	7.638000011
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Central African Republic	CAF	..	6.31099987	6.281000137	6.31400013	6.480999947	6.386000156	6.203000069	6.453000069	6.396999836	6.402999878	6.323999882	6.361999989	6.368000031	6.264999866	6.421000004	6.422999859	6.454999924	6.443999767	6.392000198	6.374000072	6.381000042	6.366000175	6.359000206	5.723999977	6.334000111	6.447999954	6.534999847
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Chad	TCD	..	4.701000214	4.611000061	4.570000172	4.672999859	4.604000092	4.645999908	4.697000027	4.718999863	4.629000187	4.631999969	4.794000149	4.757999897	4.842000008	5.09499979	4.763999939	4.676000118	4.711999893	4.711999893	4.729000092	4.849999905	4.68200016	4.794000149	4.755000114	4.763999939	4.763999939	4.763999939
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Channel Islands	CHI	..	10.43500042	10.34899998	10.61100006	9.812999725	9.550000191	9.696000099	9.241999626	9.331000328	9.340000153	9.133000374	9.798999786	9.93500042	9.937000275	9.336000443	9.585000038	9.37899971	9.371999741	10.65100002	12.375	10.09500027	10.45800018	10.94499969	10.51399994	10.12699986	9.972000122	9.767000198
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Chile	CHL	..	5.072000027	3.937000036	4.21999979	5.433000088	4.46600008	5.603000164	5.364999771	5.722000122	9.371999741	8.708999634	8.833999634	8.604000092	7.873000145	7.907999992	7.008999825	6.712999821	6.293000221	6.744999886	9.045999527	7.129000187	6.048999786	5.403999805	5.269000053	6	5.717000008	6.045000076
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	China	CHN	..	5.318999767	4.78399992	4.729000092	4.749000072	4.987999916	5.039999962	5.059000015	5.210000038	5.183000088	5.000999928	5.002999783	4.872000217	4.751999855	4.752999783	4.578000069	4.426000118	4.164000034	4.831999779	4.758999825	4.662000179	4.820000172	4.967000008	5.046000004	5.282999992	5.272999763	5.294000149
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Colombia	COL	..	8.31799984	7.518000126	6.111999989	6.352000237	6.946000099	9.668999672	9.654999733	11.88899994	15.82900047	16.04500008	12.13899994	12.69400024	11.0710001	10.73099995	9.126000404	9.359000206	8.753000259	8.868000031	9.381999969	9.01099968	8.199000359	7.877999783	7.409999847	6.993999958	6.738999844	7.428999901
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Comoros	COM	..	18.4470005	18.95899963	18.74300003	18.43499947	18.77799988	18.6079998	18.83799934	18.74500084	18.79299927	18.78700066	18.86700058	18.89999962	18.82900047	18.70599937	18.8390007	18.6760006	18.58600044	18.53199959	18.48500061	18.41200066	18.33499908	18.27599907	18.20999908	18.08300018	18.29899979	18.34799957
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Congo, Dem. Rep."	COD	..	2.819999933	2.806999922	2.786000013	2.845999956	2.91899991	2.882999897	2.838000059	2.871000051	2.874000072	2.842000008	2.89199996	2.934999943	2.957999945	2.969000101	2.964999914	2.957999945	2.964999914	2.963999987	2.934000015	2.967000008	2.961999893	2.960999966	2.969000101	2.957999945	2.917999983	2.888000011
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Congo, Rep."	COG	..	10.48799992	10.5010004	10.41699982	10.30700016	8.642000198	8.993000031	8.93500042	8.875	10.90200043	13.32499981	8.498000145	9.32199955	9.878000259	10.46399975	13.11100006	11.47700024	10.98799992	10.51599979	13.31200027	12.05900002	10.81200027	8.270999908	8.25399971	8.293000221	8.762999535	9.229000092
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Costa Rica	CRI	..	4.614999771	3.34100008	3.476000071	3.34800005	4.546999931	5.223999977	4.888000011	4.223999977	4.901000023	4.329999924	5.045000076	5.508999825	5.735000134	5.336999893	5.002999783	4.210000038	3.155999899	4.083000183	6.485000134	7.570000172	8.652999878	8.883000374	8.267999649	8.052000046	7.978000164	7.447000027
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cote d'Ivoire	CIV	..	8.055999756	8.154999733	8.428999901	8.156000137	8.258999825	8.305999756	8.246999741	8.220999718	8.152999878	8.078000069	8.119999886	8.081999779	8.088999748	8.145000458	8.159999847	8.159000397	8.168000221	8.18900013	8.210000038	8.190999985	8.071000099	8.375	8.36400032	8.331999779	8.293000221	8.270999908
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Croatia	HRV	..	11.09799957	9.717000008	8.552000046	9.677000046	9.536999702	9.196000099	9.100000381	10.62699986	12.82400036	15.3380003	15.25699997	13.18900013	12.48799992	12.28299999	11.51200008	9.756999969	8.760000229	7.007999897	7.914999962	11.09200001	13.67099953	15.90400028	17.66200066	16.43300056	15.65799999	12.8409996
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cuba	CUB	..	3.467000008	3.434000015	3.430999994	3.982000113	7.609000206	6.959000111	6.493000031	5.663000107	5.748000145	4.921000004	3.73300004	3.003000021	2.09100008	1.671000004	1.687000036	1.703999996	1.741000056	1.36500001	1.470000029	2.364000082	2.917000055	3.154999971	2.997999907	2.450000048	2.630000114	2.631000042
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Cyprus	CYP	..	7.827000141	15.18200016	7.831999779	4.06799984	8.039999962	14.83399963	6.328999996	3.00999999	5.212999821	3.323999882	2.720000029	2.727999926	3.84800005	3.575000048	4.544000149	3.940999985	3.538000107	3.26699996	5.295000076	6.139999866	8.069000244	12.40600014	16.46999931	16.92200089	15.07600021	11.6079998
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Czech Republic	CZE	..	2.470000029	2.953999996	3.426000118	3.582000017	3.403000116	3.290999889	3.617000103	4.622000217	7.25	7.445000172	6.787000179	5.855999947	5.929999828	7.111999989	6.447000027	5.808000088	4.217000008	3.454999924	5.842000008	6.381000042	5.803999901	6.027999878	5.90500021	5.098999977	4.247000217	3.309999943
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Denmark	DNK	..	8.305999756	8.298000336	10.40200043	7.205999851	5.631000042	5.534999847	4.500999928	3.869999886	4.527999878	4.054999828	3.628999949	4.250999928	5.103000164	5.008999825	4.440999985	3.335000038	3.450999975	3.167999983	6.626999855	8.357999802	7.672999859	7.512000084	6.754000187	6.388999939	5.931000233	5.78399992
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Djibouti	DJI	..	6.284999847	6.343999863	6.217000008	6.288000107	6.241000175	6.22300005	6.249000072	6.256000042	6.285999775	6.237999916	6.241000175	6.247000217	6.229000092	6.210999966	6.210000038	6.234000206	6.241000175	6.256999969	6.18599987	6.205999851	6.228000164	6.151000023	6.109000206	6.052999973	6.078000069	6.080999851
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Dominican Republic	DOM	..	12.83199978	12.53199959	12.22299957	10.39299965	10.51599979	10.82299995	9.954000473	9.199000359	8.821000099	8.751999855	11.87100029	14.51099968	10.67000008	11.7329998	11.44699955	10.64400005	9.416000366	8.904999733	9.763999939	8.449000359	10.04199982	9.630999565	9.494999886	9.137000084	9.041000366	8.998999596
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	East Asia & Pacific	EAS	..	4.567589082	4.240571821	4.329970788	4.602747479	4.411680016	4.48555629	4.577647626	5.033670135	5.132022679	4.977293429	5.105576151	5.13849693	5.023725093	5.035594468	4.896934774	4.695247924	4.416030722	4.792225343	4.885280785	4.659588908	4.696401534	4.660101353	4.75072921	4.814582325	4.782445591	4.720228461
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	East Asia & Pacific (excluding high income)	EAP	..	4.798892284	4.396984113	4.462612646	4.76497874	4.545388814	4.598982195	4.699493649	5.019838472	5.092838279	4.98437653	5.092985792	5.11004639	4.987364293	5.060009898	4.941504031	4.74414994	4.469724655	4.883743592	4.848690746	4.608154158	4.716307855	4.697639594	4.81443356	4.907819572	4.880870753	4.826206208
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Ecuador	ECU	..	4.552999973	6.972000122	6.487999916	5.540999889	5.374000072	8.126000404	7.073999882	8.574000359	10.40100002	6.281000137	6.93200016	5.849999905	9.052000046	6.563000202	5.637000084	5.368999958	4.379000187	5.409999847	5.131999969	4.045000076	3.319999933	3.622999907	3.311000109	3.048000097	3.897000074	4.357999802
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Egypt, Arab Rep."	EGY	..	5.421999931	5.313000202	6.539000034	6.579999924	6.93599987	5.552999973	5.211999893	4.861999989	4.885000229	5.426000118	5.46999979	6.151000023	6.81799984	6.436999798	6.986999989	6.448999882	5.578999996	4.97300005	4.853000164	4.826000214	8.732000351	9.090999603	9.586999893	9.746999741	9.368000031	8.446000099
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	El Salvador	SLV	..	7.985000134	9.694999695	11.76799965	9.215999603	8.602999687	8.366000175	9.489999771	8.18900013	8.822999954	8.598999977	8.743000031	8.003000259	9.204000473	8.755999565	9.258000374	8.468999863	8.217000008	7.453000069	9.010000229	8.420000076	8.17800045	7.284999847	6.846000195	7.081999779	7.52699995	7.744999886
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Equatorial Guinea	GNQ	..	6.302999973	6.775000095	6.321000099	6.352000237	6.306000233	7.089000225	8.736000061	6.388999939	6.440999985	7.72300005	7.241000175	6.505000114	6.477000237	6.93200016	6.486000061	6.347000122	6.677000046	6.742000103	6.486000061	6.324999809	6.571000099	6.59100008	6.375999928	6.465000153	6.776000023	7.198999882
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Eritrea	ERI	..	6.731999874	6.730000019	6.956999779	6.995999813	7.191999912	6.929999828	7.092000008	7.116000175	7.053999901	7.053999901	6.866000175	7.223999977	7.118999958	7.004000187	7.037000179	6.952000141	6.941999912	6.705999851	6.873000145	6.791999817	6.835999966	6.747000217	6.625999928	6.585000038	6.728000164	6.80700016
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Estonia	EST	..	1.393000007	3.832000017	6.433000088	7.19299984	10.36800003	10.54800034	11.22000027	10.43999958	12.92599964	14.97700024	12.97500038	11.30300045	12.15499973	11.57800007	9.140000343	6.241000175	5.389999866	5.769999981	16.6970005	19.32299995	13.08100033	10.93700027	9.109999657	7.873000145	6.217999935	7.06400013
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Ethiopia	ETH	..	2.980999947	2.973999977	2.83100009	2.839999914	2.84800005	2.858999968	3.359999895	3.947000027	4.631999969	3.039000034	3.854000092	3.5	3.177999973	2.882999897	2.75999999	2.878999949	2.848999977	2.915999889	3.053999901	2.992000103	2.900000095	3.099999905	2.999000072	2.845000029	2.944999933	3.125
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Euro area	EMU	..	6.897380486	7.317734819	9.120321382	10.20380768	9.676266747	10.16104104	10.1489007	9.623749637	8.938332554	8.023802361	7.27259797	7.653458273	8.137970283	8.457053811	8.196250504	7.477778458	6.644966785	6.888159845	9.434122772	9.993145119	9.979594164	11.21973563	11.89622759	11.45450959	10.66727939	9.746011282
